token	lemma	POS	morph	treated
mais	mais1	ADVgen	DEGRE=-	mais
a	a3	PRE	MORPH=empty	a
?	?	PONfrt	MORPH=empty	?
si	si	ADVgen	DEGRE=-	si
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
meschief	meschief	NOMcom	NOMB.=s|GENRE=m|CAS=r	meschief
Ne	ne1	ADVneg	MORPH=empty	Ne
virent	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	virent
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r	home
assembler	assembler	VERinf	MORPH=empty	assembler
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n	dus
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
courut	corir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	courut
acoler	acoler	VERinf	MORPH=empty	acoler
,	,	PONfbl	MORPH=empty	,
Molt	mout	ADVgen	DEGRE=-	Molt
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
conjoi	conjöir	VERcjg	TEMPS=psp|PERS.=1|NOMB.=s|GENRE=m	conjoi
?	?	PONfrt	MORPH=empty	?
st	estre1	VERcjg	PERS.=3|NOMB.=s|CAS=r	st
et	et	CONcoo	MORPH=empty	et
houneure	onorer	NOMcom	NOMB.=s|GENRE=f|CAS=n	houneure
;	;	PONfbl	MORPH=empty	;
Plus	plus	ADVgen	DEGRE=-	Plus
de	de	PRE	MORPH=empty	de
.	.	PONfrt	MORPH=empty	.
e	et	CONcoo	MORPH=empty	e
.	.	PONfrt	MORPH=empty	.
fois	foiz	NOMcom	NOMB.=p|GENRE=f|CAS=r	fois
be	bëer	ADVgen	CAS=n|DEGRE=p	be
?	?	PONfrt	MORPH=empty	?
ne	ne1	ADVneg	MORPH=empty	ne
?	?	PONfrt	MORPH=empty	?
ist	issir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ist
l’	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
eure	ore3	NOMcom	NOMB.=s|GENRE=f|CAS=n	eure
Quant	cant1	CONsub	MORPH=empty	Quant
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
onques	onque	ADVgen	PERS.=3|DEGRE=-	onques
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	vint
en	en1	PRE	MORPH=empty	en
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r	terre
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
par	par	PRE	MORPH=empty	par
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	lui
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
?	?	PONfrt	MORPH=empty	?
ine	ine	NOMcom	NOMB.=s|CAS=n	ine
?	?	PONfrt	MORPH=empty	?
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
guerre	guerre	NOMcom	NOMB.=s|GENRE=f|CAS=r	guerre
.	.	PONfrt	MORPH=empty	.
Atant	atant	ADVgen	DEGRE=-	Atant
s’	soi1	PROper	PERS.=3|NOMB.=p|CAS=r|DEGRE=-	s
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	el
repairier	repairier	NOMcom	NOMB.=s|GENRE=m	repairier
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r	mis
.	.	PONfrt	MORPH=empty	.
Par	par	PRE	MORPH=empty	Par
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
conseil	conseil	NOMcom	NOMB.=s|GENRE=m|CAS=r	conseil
de	de	PRE	MORPH=empty	de
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
amis	ami	NOMcom	NOMB.=p|GENRE=m|CAS=r	amis
,	,	PONfbl	MORPH=empty	,
Au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	Au
repair	repaire	NOMcom	NOMB.=s|GENRE=m|CAS=r	repair
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
cevalchie	chevauchiee	NOMcom	NOMB.=s|GENRE=f|CAS=r	cevalchie
,	,	PONfbl	MORPH=empty	,
A	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	A
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n	dus
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
senescauchie	seneschaucie	NOMcom	NOMB.=s|GENRE=f|CAS=r	senescauchie
De	de	PRE	MORPH=empty	De
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r	terre
a	a3	PRE	MODE=ind|TEMPS=pst|NOMB.=s	a
?	?	PONfrt	MORPH=empty	?
Ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Ge
?	?	PONfrt	MORPH=empty	?
rart	rat1	NOMcom	NOMB.=s|GENRE=m|CAS=r	rart
donne	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	donne
?	?	PONfrt	MORPH=empty	?
e	et	CONcoo	MORPH=empty	e
,	,	PONfbl	MORPH=empty	,
Toute	tot	DETind	NOMB.=s|GENRE=f|CAS=n	Toute
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i	li
a	avoir	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s	a
abandonne	abandoner	VERppe	NOMB.=s|GENRE=m|CAS=r	abandonne
?	?	PONfrt	MORPH=empty	?
e	et	CONcoo	MORPH=empty	e
La	le	DETdef	NOMB.=s|GENRE=f|CAS=r	La
seignourie	seignorie	NOMcom	NOMB.=s|GENRE=f|CAS=r	seignourie
et	et	CONcoo	MORPH=empty	et
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
justise	justice	NOMcom	NOMB.=s|GENRE=f|CAS=n	justise
.	.	PONfrt	MORPH=empty	.
Ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Ge
?	?	PONfrt	MORPH=empty	?
rars	ardre	NOMcom	NOMB.=s|GENRE=m|CAS=n	rars
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
tint	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	tint
sans	sans	PRE	MORPH=empty	sans
couvoitise	covoitise	NOMcom	NOMB.=s|GENRE=f|CAS=r	couvoitise
,	,	PONfbl	MORPH=empty	,
Che	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	Che
m’	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
avis	avis	NOMcom	NOMB.=s|GENRE=m|CAS=n	avis
,	,	PONfbl	MORPH=empty	,
molt	mout	ADVgen	DEGRE=-	molt
longhement	longement	ADVgen	DEGRE=p	longhement
;	;	PONfbl	MORPH=empty	;
S’	si	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	S
erra	errer2	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	erra
a	a3	PRE	MORPH=empty	a
?	?	PONfrt	MORPH=empty	?
maint	maint	DETind	NOMB.=s|GENRE=m|CAS=r	maint
'	'	PONfbl	MORPH=empty	'
tournoiement	tornoiement	NOMcom	NOMB.=s|GENRE=m|CAS=r	tournoiement
Par	par	PRE	MORPH=empty	Par
Alemaingne	Allemagne	NOMpro	NOMB.=s|GENRE=f|CAS=r	Alemaingne
et	et	CONcoo	MORPH=empty	et
par	par	PRE	MORPH=empty	par
Habaing1	Abeinz	NOMpro	NOMB.=s|GENRE=m|CAS=r	Habaing1
.	.	PONfrt	MORPH=empty	.
Ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Ge
?	?	PONfrt	MORPH=empty	?
rars	ardre	NOMcom	NOMB.=s|GENRE=m|CAS=n	rars
n’	ne1	ADVneg	MORPH=empty	n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	avoit
mie	mie	ADVneg	MORPH=empty	mie
en	en1	PRE	MORPH=empty	en
desdaing	desdeing	NOMcom	NOMB.=s|GENRE=m|CAS=r	desdaing
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	Les
povres	povre	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	povres
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r	chevaliers
de	de	PRE	MORPH=empty	de
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r	pris
;	;	PONfbl	MORPH=empty	;
Pour	por2	PRE	MORPH=empty	Pour
chou	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	chou
s’	se	CONsub	MORPH=empty	s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
de	de	PRE	MORPH=empty	de
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r	pris
N’	ne1	ADVneg	MORPH=empty	N
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
-	-	PONfbl	MORPH=empty	-
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
orgillous	orgoillos	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	orgillous
ne	ne2	CONcoo	MORPH=empty	ne
cointes	cointe	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	cointes
;	;	PONfbl	MORPH=empty	;
A	a3	PRE	MORPH=empty	A
toute	tot	DETind	NOMB.=s|GENRE=f|CAS=r	toute
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r	gent
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
acointes	acointe1	ADJqua	NOMB.=s|GENRE=m|CAS=n	acointes
.	.	PONfrt	MORPH=empty	.
Par	par	PRE	MORPH=empty	Par
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
sens	sens	NOMcom	NOMB.=s|GENRE=m|CAS=r	sens
et	et	CONcoo	MORPH=empty	et
par	par	PRE	MORPH=empty	par
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=r	honte
?	?	PONfrt	MORPH=empty	?
Et	et	CONcoo	MORPH=empty	Et
par	par	PRE	MORPH=empty	par
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
deboinairete	debonaireté	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	deboinairete
?	?	PONfrt	MORPH=empty	?
Fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	Fist
tant	tant	ADVgen	DEGRE=-	tant
que	que4	CONsub	MORPH=empty	que
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
amoient	amer1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	amoient
tout	tot	ADVgen	GENRE=m|DEGRE=-	tout
,	,	PONfbl	MORPH=empty	,
Nis	nëis	ADVgen	DEGRE=-	Nis
li	le	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	li
fe	fer	VERcjg	TEMPS=psp|PERS.=3|NOMB.=p|GENRE=m|CAS=n	fe
?	?	PONfrt	MORPH=empty	?
lon	lonc	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	lon
et	et	CONcoo	MORPH=empty	et
li	le	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
estout	estout	ADJqua	NOMB.=s|GENRE=m|CAS=n	estout
.	.	PONfrt	MORPH=empty	.
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=n	fille
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r	duc
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
amoit	amer1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	amoit
molt	mout	ADVgen	DEGRE=-	molt
bien	bien1	ADVgen	DEGRE=p	bien
Et	et	CONcoo	MORPH=empty	Et
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
plus	plus	ADVgen	DEGRE=-	plus
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	li
que	que1	CONsub	MORPH=empty	que
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r	nule
rien	rien	NOMcom	NOMB.=s|GENRE=f|CAS=r	rien
.	.	PONfrt	MORPH=empty	.
Si	si	ADVgen	DEGRE=-	Si
qu’	que4	CONsub	MORPH=empty	qu
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ne	ne1	ADVneg	MORPH=empty	ne
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
caut	chaloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	caut
de	de	PRE	MORPH=empty	de
s'	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
.	.	PONfrt	MORPH=empty	.
D'	de	PRE	MORPH=empty	D
Euriaut	Eureoil	NOMpro	NOMB.=s|GENRE=m	Euriaut
ne	ne1	ADVneg	MORPH=empty	ne
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
menbre	membrer2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	menbre
mie	mie	ADVneg	MORPH=empty	mie
Nient	nïent	ADVneg	NOMB.=s|GENRE=n	Nient
plus	plus	ADVgen	DEGRE=-	plus
se	se	CONsub	PERS.=3|GENRE=m|CAS=r	se
nient	nïent	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=n	nient
e	et	CONcoo	MORPH=empty	e
?	?	PONfrt	MORPH=empty	?
ust	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	ust
este	estre1	VERcjg	NOMB.=s|GENRE=m|CAS=r	este
?	?	PONfrt	MORPH=empty	?
.	.	PONfrt	MORPH=empty	.
Tout	tot	DETind	NOMB.=s|GENRE=m|CAS=n	Tout
-	-	PONfbl	MORPH=empty	-
j	je	DETdef	PERS.=1|NOMB.=s|GENRE=m|CAS=n	j
-	-	PONfbl	MORPH=empty	-
yvier	iver2	NOMcom	NOMB.=s|GENRE=m|CAS=n	yvier
et	et	CONcoo	MORPH=empty	et
.	.	PONfrt	MORPH=empty	.
j	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	j
-	-	PONfbl	MORPH=empty	-
este	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	este
?	?	PONfrt	MORPH=empty	?
Pu	poi	ADVgen	DEGRE=-	Pu
Ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Ge
?	?	PONfrt	MORPH=empty	?
rars	ardre	NOMcom	NOMB.=s|GENRE=m|CAS=r	rars
od	o4	PRE	MORPH=empty	od
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r	duc
ensi	ainsi	ADVgen	DEGRE=-	ensi
.	.	PONfrt	MORPH=empty	.
De	de	PRE	MORPH=empty	De
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vous
lairai	laissier	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	lairai
ore	or4	ADVgen	DEGRE=-	ore
chi	ci	ADVgen	DEGRE=-	chi
,	,	PONfbl	MORPH=empty	,
D’	de	PRE	MORPH=empty	D
Euriaut	Eureoil	NOMpro	NOMB.=s|GENRE=m	Euriaut
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
drois	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	drois
que	que4	CONsub	MORPH=empty	que
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
conte	conter	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	conte
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
abregier	abregier	VERinf	MORPH=empty	abregier
volrai	voloir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	volrai
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
conte	conte2	NOMcom	NOMB.=s|GENRE=m|CAS=r	conte
.	.	PONfrt	MORPH=empty	.
A	a3	PRE	MORPH=empty	A
Mie	mie	ADVneg	MORPH=empty	Mie
?	?	PONfrt	MORPH=empty	?
s	si	PROper	MORPH=empty	s
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	fu
Euriaus	Eurïaus	NOMpro	NOMB.=s|GENRE=m|CAS=n	Euriaus
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
biele	biese	NOMcom	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	biele
.	.	PONfrt	MORPH=empty	.
Venue	venir	VERppe	NOMB.=s|GENRE=f|CAS=n	Venue
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
chapiele	chapele	NOMcom	NOMB.=s|GENRE=f|CAS=r	chapiele
Ou	où	PROrel	NOMB.=s|GENRE=f	Ou
?	?	PONfrt	MORPH=empty	?
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	elle
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
prie	priier	VERppe	NOMB.=s|GENRE=f|CAS=r	prie
?	?	PONfrt	MORPH=empty	?
et	et	CONcoo	MORPH=empty	et
ore	or4	ADVgen	DEGRE=-	ore
?	?	PONfrt	MORPH=empty	?
;	;	PONfbl	MORPH=empty	;
N'	ne1	ADVneg	MORPH=empty	N
i	i2	PROadv	MORPH=empty	i
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	avoit
pas	pas	ADVneg	MORPH=empty	pas
trop	trop	ADVgen	DEGRE=-	trop
demoure	demorer	NOMcom	NOMB.=s|CAS=r	demoure
?	?	PONfrt	MORPH=empty	?
Pour	por2	PRE	MORPH=empty	Pour
le	le	DETdef	NOMB.=s|GENRE=f|CAS=r	le
pule	puelle	NOMcom	NOMB.=s|GENRE=f|CAS=r	pule
Li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	Li
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
esgardoit	esgarder	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	esgardoit
,	,	PONfbl	MORPH=empty	,
Au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	Au
miex	mieus	ADVgen	DEGRE=c	miex
que	que1	PROrel	GENRE=m|CAS=r	que
pooit	pöoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	pooit
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
gardoit	garder	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	gardoit
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n	dus
volentiers	volentiers	ADVgen	DEGRE=-	volentiers
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
presist	prisier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	presist
S’	se	CONsub	MORPH=empty	S
aucuns	aucun	PROind	NOMB.=s|GENRE=m|CAS=n	aucuns
ne	ne1	ADVneg	MORPH=empty	ne
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
contredesist	contredire	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	contredesist
;	;	PONfbl	MORPH=empty	;
Mais	mais1	CONcoo	MORPH=empty	Mais
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n	ses
barnages	barnage	NOMcom	NOMB.=s|GENRE=m|CAS=n	barnages
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
desfent	defendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	desfent
.	.	PONfrt	MORPH=empty	.
.	.	PONfrt	MORPH=empty	.
A	a3	PRE	MORPH=empty	A
poi	poi	ADVgen	CAS=r|DEGRE=-	poi
de	de	PRE	MORPH=empty	de
mautalent	mautalent	NOMcom	NOMB.=s|GENRE=m|CAS=r	mautalent
ne	ne1	ADVneg	MORPH=empty	ne
fent	fendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fent
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n	dus
quant	cant1	CONsub	MORPH=empty	quant
ne	ne1	ADVneg	MORPH=empty	ne
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
ose	oser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ose
esposer	esposer2	VERinf	MORPH=empty	esposer
.	.	PONfrt	MORPH=empty	.
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
damoisiele	damoisele	NOMcom	NOMB.=s|GENRE=f|CAS=n	damoisiele
pour	por2	PRE	MORPH=empty	pour
penser	penser	VERinf	MORPH=empty	penser
S’	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	S
en	en2	PROadv	MORPH=empty	en
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
en	en1	PRE	MORPH=empty	en
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
cambre	chambre1	NOMcom	NOMB.=s|GENRE=f|CAS=r	cambre
entre	entre2	PRE	MORPH=empty	entre
?	?	PONfrt	MORPH=empty	?
e	et	CONcoo	MORPH=empty	e
,	,	PONfbl	MORPH=empty	,
Lors	lors	ADVgen	DEGRE=-	Lors
li	il	PROper	NOMB.=s|GENRE=m|CAS=i	li
menbre	membrer2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	menbre
de	de	PRE	MORPH=empty	de
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
contre	contre	NOMcom	MORPH=empty	contre
?	?	PONfrt	MORPH=empty	?
e	et	CONcoo	MORPH=empty	e
Et	et	CONcoo	MORPH=empty	Et
de	de	PRE	MORPH=empty	de
Ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	Ge
?	?	PONfrt	MORPH=empty	?
rart	ratre	NOMcom	TEMPS=pst|NOMB.=s|CAS=r	rart
que	que2	PROrel	NOMB.=s	que
tant	tant	ADVgen	DEGRE=-	tant
amoit	amer1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	amoit
.	.	PONfrt	MORPH=empty	.
Asse	assez	ADVgen	MODE=sub|NOMB.=s|CAS=n	Asse
?	?	PONfrt	MORPH=empty	?
s	se	CONsub	MORPH=empty	s
plus	plus	ADVgen	DEGRE=-	plus
pour	por2	PRE	MORPH=empty	pour
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
cremoit	criembre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	cremoit
,	,	PONfbl	MORPH=empty	,
Pour	por2	PRE	MORPH=empty	Pour
chou	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	chou
qu’	que2	PROrel	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
desyrete	desireter	VERppe	NOMB.=s|GENRE=f|CAS=n	desyrete
?	?	PONfrt	MORPH=empty	?
Et	et	CONcoo	MORPH=empty	Et
de	de	PRE	MORPH=empty	de
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r	terre
fors	fors1	ADVgen	DEGRE=-	fors
jete	jeter	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s	jete
?	?	PONfrt	MORPH=empty	?
s	soi1	ADVgen	MORPH=empty	s
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ne	ne1	ADVneg	MORPH=empty	ne
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
desesperast	desesperer	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	desesperast
Et	et	CONcoo	MORPH=empty	Et
de	de	PRE	MORPH=empty	de
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r	cors
ne	ne1	ADVneg	MORPH=empty	ne
s’	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
empirast	empirier	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	empirast
:	:	PONfbl	MORPH=empty	:
s	son4	CONsub	PERS.=3|NOMB.=s|GENRE=m	s
Lasse	las	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	Lasse
!	!	PONfrt	MORPH=empty	!
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
-	-	PONfbl	MORPH=empty	-
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
,	,	PONfbl	MORPH=empty	,
quant	cant1	CONsub	MORPH=empty	quant
verrai	vëoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	verrai
L'	le	DETdef	NOMB.=s|GENRE=f|CAS=r	L
eure	ore3	NOMcom	NOMB.=s|GENRE=f|CAS=r	eure
venir	venir	VERinf	MORPH=empty	venir
que	que4	PROrel	MORPH=empty	que
jou	je	PROper.PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	jou
venrai	venir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	venrai
En	en1	PRE	MORPH=empty	En
liu	lieu	NOMcom	NOMB.=s|GENRE=m|CAS=r	liu
ou	o3	CONcoo	MORPH=empty	ou
