token	lemma	POS	morph	treated
à	a3	PRE	MORPH=empty	à
Nantes	Nantes	NOMpro	NOMB.=s|CAS=r	Nantes
hostellé	osteler	VERppe	NOMB.=s|GENRE=m|CAS=n	hostellé
.	.	PONfrt	MORPH=empty	.
La	il	ADVgen	DEGRE=-	La
veulst	voloir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	veulst
Galeren	Galeran	NOMpro	NOMB.=s|GENRE=m|CAS=r	Galeren
sejourner	sejorner	VERinf	MORPH=empty	sejourner
,	,	PONfbl	MORPH=empty	,
A	a3	PRE	MORPH=empty	A
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=i	qui
Bruns	brun	ADJqua	NOMB.=s|GENRE=m|CAS=n	Bruns
ne	ne1	ADVneg	MORPH=empty	ne
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
destourner	destorner	VERinf	MORPH=empty	destourner
L'	le	DETdef	NOMB.=s|GENRE=f|CAS=r	L
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
dont	dont	PROrel	NOMB.=s|GENRE=m|CAS=i	dont
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
tant	tant	DETind	DEGRE=-	tant
pensiz	pensif	VERppe	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	pensiz
.	.	PONfrt	MORPH=empty	.
En	en1	PRE	MORPH=empty	En
cinq	cinc	DETrel	NOMB.=p|GENRE=f|CAS=r	cinq
sepmaines	sempien	NOMcom	NOMB.=p|GENRE=f|CAS=r	sepmaines
ou	o3	CONcoo	MORPH=empty	ou
en	en1	PRE	MORPH=empty	en
six	sis2	PROcar	NOMB.=p|GENRE=m|CAS=r	six
Ne	ne1	ADVneg	MORPH=empty	Ne
veult	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	veult
Galeren	Galerant	NOMpro	NOMB.=s|GENRE=m|CAS=r	Galeren
chevauchier	chevauchier	VERinf	MORPH=empty	chevauchier
,	,	PONfbl	MORPH=empty	,
Comme	come1	CONsub	MORPH=empty	Comme
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
ne	ne1	ADVneg	MORPH=empty	ne
s'	soi1	PROper	PERS.=3|NOMB.=s|CAS=r	s
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
riens	rien	PROind	NOMB.=s|GENRE=f|CAS=r	riens
chier	chier	ADJqua	DEGRE=p	chier
,	,	PONfbl	MORPH=empty	,
Ainz	ainz	ADVgen	DEGRE=-	Ainz
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
veult	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	veult
chascum	chascun	DETind	NOMB.=s|GENRE=m|CAS=r	chascum
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
occire	ocire	VERinf	MORPH=empty	occire
.	.	PONfrt	MORPH=empty	.
Bruns	brun	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	Bruns
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r	chose
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
desire	desirrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	desire
A	a3	PRE	MORPH=empty	A
enorter	enorter	VERinf	MORPH=empty	enorter
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r	dit
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	Sire
,	,	PONfbl	MORPH=empty	,
sachiez	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p	sachiez
que	que4	CONsub	MORPH=empty	que
l'	le	DETdef	NOMB.=s|GENRE=n|CAS=n	l
on	on	PROind	NOMB.=s|GENRE=n|CAS=n	on
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r	dit
De	de	PRE	MORPH=empty	De
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vous
adés	adès	ADVgen	TEMPS=pst|DEGRE=-	adés
en	en1	PRE	MORPH=empty	en
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r	ceste
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r	terre
»	»	PONfbl	MORPH=empty	»
,	,	PONfbl	MORPH=empty	,
Fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m	Fait
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
cuide	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	cuide
acheson	ochaison	NOMcom	NOMB.=s|GENRE=f|CAS=r	acheson
querre	querre	VERinf	MORPH=empty	querre
Dont	dont	PROrel	NOMB.=s	Dont
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
pouÿst	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	pouÿst
s'	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
embler	embler	VERinf	MORPH=empty	embler
,	,	PONfbl	MORPH=empty	,
«	«	PONfbl	MORPH=empty	«
D'	de	PRE	MORPH=empty	D
ore	or4	ADVgen	DEGRE=-	ore
en	en1	PRE	MORPH=empty	en
avant	avant	ADVgen	DEGRE=-	avant
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vous
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
sembler	sembler	VERinf	MORPH=empty	sembler
Que	que4	CONsub	MORPH=empty	Que
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	avez
sens	sens	NOMcom	NOMB.=s|GENRE=m|CAS=r	sens
et	et	CONcoo	MORPH=empty	et
aage	ëage	NOMcom	NOMB.=s|GENRE=m|CAS=r	aage
D'	de	PRE	MORPH=empty	D
eschever	eschever	VERinf	MORPH=empty	eschever
folie	folie2	NOMcom	NOMB.=s|GENRE=f|CAS=r	folie
et	et	CONcoo	MORPH=empty	et
oultrage	outrage	NOMcom	NOMB.=s|GENRE=m|CAS=r	oultrage
;	;	PONfbl	MORPH=empty	;
Ne	ne2	CONcoo	MORPH=empty	Ne
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
ne	ne1	ADVneg	MORPH=empty	ne
veez	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	veez
par	par	PRE	MORPH=empty	par
raison	raison	NOMcom	NOMB.=s|GENRE=f|CAS=r	raison
Que	que4	CONsub	MORPH=empty	Que
par	par	PRE	MORPH=empty	par
sejourner	sejorner	VERinf	MORPH=empty	sejourner
en	en1	PRE	MORPH=empty	en
maison	maison	NOMcom	NOMB.=s|GENRE=f|CAS=r	maison
Puist	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	Puist
a	a3	PRE	MORPH=empty	a
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
fruit	fruit	NOMcom	NOMB.=s|GENRE=m|CAS=r	fruit
hault	haut	ADJqua	GENRE=m|DEGRE=p	hault
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n	hom
venir	venir	VERinf	MORPH=empty	venir
;	;	PONfbl	MORPH=empty	;
Ne	ne1	ADVneg	MORPH=empty	Ne
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vous
devez	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	devez
mais	mais1	ADVgen	DEGRE=-	mais
maintenir	maintenir	VERinf	MORPH=empty	maintenir
,	,	PONfbl	MORPH=empty	,
Comme	come1	CONsub	MORPH=empty	Comme
enfantis	enfant	VERppe	NOMB.=s|GENRE=m|CAS=n	enfantis
ne	ne2	CONcoo	MORPH=empty	ne
comme	come1	CONsub	MORPH=empty	comme
nices	nice	ADJqua	NOMB.=s|GENRE=m|CAS=n	nices
.	.	PONfrt	MORPH=empty	.
Yssiez	issir	VERcjg	MODE=imp|PERS.=2|NOMB.=p|GENRE=m	Yssiez
hors	hors	ADVgen	DEGRE=-	hors
et	et	CONcoo	MORPH=empty	et
rompez	rompre	VERcjg	NOMB.=p|GENRE=m|CAS=r	rompez
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r	les
lices	lice2	NOMcom	NOMB.=p|GENRE=f|CAS=r	lices
,	,	PONfbl	MORPH=empty	,
Aprenez	aprendre	VERcjg	NOMB.=p|CAS=r	Aprenez
gens	gent1	NOMcom	NOMB.=p|GENRE=f|CAS=r	gens
a	a3	PRE	MODE=ind|PERS.=3	a
bien	bien1	ADVgen	DEGRE=p	bien
veoir	vëoir	VERinf	MORPH=empty	veoir
;	;	PONfbl	MORPH=empty	;
Comme	come1	CONsub	MORPH=empty	Comme
haulx	haut	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	haulx
homs	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n	homs
de	de	PRE	MORPH=empty	de
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
pouoir	pöoir	NOMcom	NOMB.=s|GENRE=m|CAS=r	pouoir
Soiez	estre1	VERcjg	MODE=sub|PERS.=2|NOMB.=p	Soiez
largez	large	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	largez
et	et	CONcoo	MORPH=empty	et
baulx	bel1	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	baulx
et	et	CONcoo	MORPH=empty	et
liez	lié1	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	liez
.	.	PONfrt	MORPH=empty	.
Certes	certes	ADVgen	DEGRE=-	Certes
maulvés	mauvais	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	maulvés
blasme	blasme	NOMcom	PERS.=3|NOMB.=s	blasme
acueillez	acoillir	VERppe	NOMB.=p|GENRE=m|CAS=r	acueillez
,	,	PONfbl	MORPH=empty	,
Trop	trop	ADVgen	DEGRE=-	Trop
mate	mat	ADJqua	NOMB.=s|CAS=r|DEGRE=p	mate
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	avez
adez	adès	PRE	NOMB.=p	adez
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
chiere	chiere	NOMcom	NOMB.=s|GENRE=f|CAS=r	chiere
.	.	PONfrt	MORPH=empty	.
Par	par	PRE	MORPH=empty	Par
Dieu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r	Dieu
n'	ne1	ADVneg	MORPH=empty	n
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	avez
mie	mie	ADVneg	MORPH=empty	mie
trop	trop	ADVgen	DEGRE=-	trop
chiere	chier	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	chiere
Celle	cel	PROdem	NOMB.=s|GENRE=f|CAS=n	Celle
qu'	que2	PROrel	NOMB.=s|GENRE=f	qu
on	on	PROind	NOMB.=s|GENRE=n|CAS=n	on
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dit
que	que4	CONsub	MORPH=empty	que
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
amez	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	amez
.	.	PONfrt	MORPH=empty	.
Si	si	CONsub	DEGRE=-	Si
de	de	PRE	MORPH=empty	de
s'	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vous
reclamez	reclamer	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	reclamez
,	,	PONfbl	MORPH=empty	,
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Je
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vous
en	en2	PROadv	MORPH=empty	en
conjur	conjurer	VERcjg	MODE=imp|PERS.=1|NOMB.=s	conjur
et	et	CONcoo	MORPH=empty	et
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
vueil	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	vueil
Que	que4	CONsub	NOMB.=s|CAS=r	Que
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
haulssiez	valoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p	haulssiez
en	en1	PRE	MORPH=empty	en
apper	apert1	VERinf	CAS=r	apper
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
ueil	vieil	NOMcom	NOMB.=s|GENRE=m|CAS=r	ueil
Et	et	CONcoo	MORPH=empty	Et
faictes	faire	VERcjg	MODE=sub|TEMPS=pst|NOMB.=p	faictes
biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=-	biau
semblant	semblant	NOMcom	NOMB.=s|GENRE=m|CAS=r	semblant
et	et	CONcoo	MORPH=empty	et
lié	lié1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	lié
,	,	PONfbl	MORPH=empty	,
Si	si	ADVgen	DEGRE=-	Si
qu'	que4	CONsub	MORPH=empty	qu
on	on	PROind	NOMB.=s|GENRE=n|CAS=n	on
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vous
truit	trover	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	truit
appareillé	apareillier1	VERppe	NOMB.=s|GENRE=m|CAS=r	appareillé
Pour	por2	PRE	MORPH=empty	Pour
joye	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joye
maintenir	maintenir	VERinf	MORPH=empty	maintenir
et	et	CONcoo	MORPH=empty	et
feste	feste1	NOMcom	NOMB.=s|GENRE=f|CAS=r	feste
:	:	PONfbl	MORPH=empty	:
Certes	certes	ADVgen	DEGRE=-	Certes
plus	plus	ADVgen	DEGRE=-	plus
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
vieux	vieil	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	vieux
qu'	que1	CONsub	MORPH=empty	qu
autre	autre	DETind	NOMB.=s|GENRE=f|CAS=n	autre
beste	beste	NOMcom	NOMB.=s|GENRE=f|CAS=r	beste
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
bien	bien1	ADVgen	DEGRE=p	bien
ayme	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ayme
et	et	CONcoo	MORPH=empty	et
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
ne	ne1	ADVneg	MORPH=empty	ne
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
envoise	envoisier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	envoise
.	.	PONfrt	MORPH=empty	.
Dores	dorer	NOMpro	NOMB.=p	Dores
en	en1	PRE	MORPH=empty	en
avant	avant	ADVgen	DEGRE=-	avant
voir	voir	ADVgen	DEGRE=-	voir
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
poise	peser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	poise
,	,	PONfbl	MORPH=empty	,
Quant	cant1	CONsub	MORPH=empty	Quant
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevalier
n'	ne1	ADVneg	MORPH=empty	n
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	estes
noviaus	novel	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	noviaus
.	.	PONfrt	MORPH=empty	.
Faictes	faire	VERcjg	MODE=imp|NOMB.=p|GENRE=f	Faictes
mander	mander	VERinf	MORPH=empty	mander
dix	dis1	DETcar	NOMB.=s|CAS=n	dix
damoiseaux	damoisel	NOMcom	NOMB.=s|GENRE=m|CAS=r	damoiseaux
,	,	PONfbl	MORPH=empty	,
Fieus	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n	Fieus
a	a3	PRE	MODE=ind|TEMPS=pst|PERS.=3	a
haulx	haut	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	haulx
hommes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r	hommes
de	de	PRE	MORPH=empty	de
vo	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=f|CAS=r	vo
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r	terre
;	;	PONfbl	MORPH=empty	;
Si	si	ADVgen	DEGRE=-	Si
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	les
menez	mener	VERcjg	MODE=imp|TEMPS=pst|PERS.=2|NOMB.=p	menez
pour	por2	PRE	MORPH=empty	pour
armez	armer	VERppe	NOMB.=p|GENRE=m|CAS=r	armez
querre	querre	VERinf	MORPH=empty	querre
A	a3	PRE	PERS.=3	A
court	cort1	NOMcom	NOMB.=s|GENRE=f|CAS=r	court
ou	o3	CONcoo	MORPH=empty	ou
de	de	PRE	MORPH=empty	de
conte	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=r	conte
ou	o3	CONcoo	MORPH=empty	ou
de	de	PRE	MORPH=empty	de
roy	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r	roy
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
allez	aler	NOMcom	MODE=imp|PERS.=2|NOMB.=p|GENRE=m|CAS=n	allez
a	a3	PRE	TEMPS=pst	a
si	si	ADVgen	DEGRE=-	si
hault	haut	ADJqua	GENRE=m|CAS=r|DEGRE=p	hault
conroy	conroi	NOMcom	NOMB.=s|GENRE=m|CAS=r	conroy
Qu'	que4	CONsub	MORPH=empty	Qu
on	on	PROind	NOMB.=s|GENRE=n|CAS=n	on
en	en2	PROadv	MORPH=empty	en
parle	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	parle
jusque	jusque	PRE	MORPH=empty	jusque
outre	outre1	PRE	MORPH=empty	outre
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r	mer
.	.	PONfrt	MORPH=empty	.
Haulx	haut	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	Haulx
homs	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n	homs
joyeux	joios	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	joyeux
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
veult	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	veult
amer	amer1	VERinf	MORPH=empty	amer
Se	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	Se
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
atourner	atorner	VERinf	MORPH=empty	atourner
a	a3	PRE	MORPH=empty	a
proesce	pröece	NOMcom	NOMB.=s|GENRE=f|CAS=r	proesce
N'	ne2	CONcoo	MORPH=empty	N
eschever	eschever	VERinf	MORPH=empty	eschever
hounour	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r	hounour
ne	ne2	CONcoo	MORPH=empty	ne
largesce	largece	NOMcom	NOMB.=s|CAS=r	largesce
,	,	PONfbl	MORPH=empty	,
Qu'	que4	PROrel	MORPH=empty	Qu
assez	assez	ADVgen	DEGRE=-	assez
pouez	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	pouez
partout	tot	ADVgen	DEGRE=-	partout
donner	doner	VERinf	MORPH=empty	donner
.	.	PONfrt	MORPH=empty	.
Faictes	faire	VERcjg	MODE=imp|NOMB.=p|GENRE=f	Faictes
tost	tost1	ADVgen	DEGRE=p	tost
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r	vostre
erre	erre3	NOMcom	NOMB.=s|GENRE=m|CAS=r	erre
atourner	atorner	VERinf	MORPH=empty	atourner
Pour	por2	PRE	MORPH=empty	Pour
mouvoir	movoir	VERinf	MORPH=empty	mouvoir
en	en1	PRE	MORPH=empty	en
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r	ceste
sepmaine	sempiene	NOMcom	NOMB.=s|GENRE=f|CAS=r	sepmaine
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Galeren	Galeran	NOMpro	NOMB.=s|GENRE=m|CAS=n	Galeren
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
Amours	amor	NOMpro	NOMB.=s|GENRE=f|CAS=n	Amours
demeine	demener	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	demeine
,	,	PONfbl	MORPH=empty	,
S'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	S
aparçoit	apercevoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	aparçoit
que	que4	CONsub	NOMB.=s	que
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
oit	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	oit
bien	bien1	ADVgen	DEGRE=p	bien
dire	dire	VERinf	MORPH=empty	dire
,	,	PONfbl	MORPH=empty	,
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
dore	dorer	VERcjg	MODE=ind|PERS.=3|NOMB.=s	dore
en	en2	PRE	MORPH=empty	en
avant	avant	ADVgen	DEGRE=-	avant
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n	le
pire	pejor	ADJqua	NOMB.=s|GENRE=m|CAS=n	pire
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
vive	vivre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	vive
et	et	CONcoo	MORPH=empty	et
du	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	du
peieur	pejor	NOMcom	NOMB.=s|GENRE=m|CAS=r	peieur
eür	ëur	NOMcom	NOMB.=s|GENRE=m|CAS=r	eür
,	,	PONfbl	MORPH=empty	,
S'	se	CONsub	MORPH=empty	S
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
n'	ne1	ADVneg	MORPH=empty	n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
de	de	PRE	MORPH=empty	de
li	il	PROper	NOMB.=s|GENRE=m|CAS=r	li
conseil	conseil	NOMcom	NOMB.=s|GENRE=m|CAS=r	conseil
meür	mëur	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	meür
.	.	PONfrt	MORPH=empty	.
Or	or4	ADVgen	DEGRE=-	Or
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
voulra	voloir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	voulra
mieux	mieus	ADVgen	DEGRE=c	mieux
contenir	contenir	VERinf	MORPH=empty	contenir
,	,	PONfbl	MORPH=empty	,
Or	or4	ADVgen	DEGRE=-	Or
veult	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	veult
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevalier
devenir	devenir	VERinf	MORPH=empty	devenir
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
loe	löer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	loe
et	et	CONcoo	MORPH=empty	et
conseille	conseillier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	conseille
.	.	PONfrt	MORPH=empty	.
Sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	Sa
voie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r	voie
tourne	torner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f	tourne
et	et	CONcoo	MORPH=empty	et
appareille	apareillier1	VERppe	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f	appareille
.	.	PONfrt	MORPH=empty	.
Pour	por2	PRE	MORPH=empty	Pour
plus	plus	ADVgen	DEGRE=-	plus
haster	haster	VERinf	MORPH=empty	haster
assez	assez	ADVgen	DEGRE=-	assez
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
voie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r	voie
Partout	tot	ADVgen	DEGRE=-	Partout
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
messaiges	message2	NOMcom	NOMB.=p|GENRE=m|CAS=r	messaiges
envoye	envoiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	envoye
;	;	PONfbl	MORPH=empty	;
Si	si	ADVgen	DEGRE=-	Si
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
venir	venir	VERinf	MORPH=empty	venir
varlez	vaslet	NOMcom	NOMB.=s|GENRE=m|CAS=r	varlez
de	de	PRE	MORPH=empty	de
priz	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r	priz
Que	que4	PROrel	GENRE=m|CAS=r	Que
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
en	en1	PRE	MORPH=empty	en
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r	terre
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=r	pris
,	,	PONfbl	MORPH=empty	,
Gentilz	gentil	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	Gentilz
hommes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r	hommes
sains	sain	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	sains
et	et	CONcoo	MORPH=empty	et
hetiez	haitier	VERppe	NOMB.=p|GENRE=m|CAS=r	hetiez
:	:	PONfbl	MORPH=empty	:
Jusqu'	jusque	PRE	MORPH=empty	Jusqu
