token	lemma	POS	morph	treated
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=n	cele
n'	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
mie	mie	ADVneg	MORPH=empty	mie
leissiee	laissier	VERppe	NOMB.=s|GENRE=f|CAS=r	leissiee
por	por2	PRE	MORPH=empty	por
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
soe	suen	PROpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	soe
qu'	que2	PROrel	NOMB.=s|GENRE=f|CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
brisiee	brisier	VERppe	NOMB.=s|GENRE=f|CAS=r	brisiee
.	.	PONfrt	MORPH=empty	.
La	le	DETdef	NOMB.=s|GENRE=f|CAS=r	La
lance	lance	NOMcom	NOMB.=s|GENRE=f|CAS=r	lance
an	en2	PROadv	MORPH=empty	an
porte	porter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	porte
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
an	en2	PROadv	MORPH=empty	an
vet	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vet
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
chevax	cheval	NOMcom	NOMB.=p|GENRE=m|CAS=r	chevax
mie	mie	ADVneg	MORPH=empty	mie
ne	ne1	ADVneg	MORPH=empty	ne
let	laiier2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	let
,	,	PONfbl	MORPH=empty	,
toz	tot	DETind	NOMB.=p|GENRE=m|CAS=r	toz
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
.	.	PONfrt	MORPH=empty	.
v	cinc	DETdef	MORPH=empty	v
.	.	PONfrt	MORPH=empty	.
prant	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	prant
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r	les
an	en2	PROadv	MORPH=empty	an
mainne	mener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	mainne
.	.	PONfrt	MORPH=empty	.
Del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	Del
mener	mener	VERinf	NOMB.=s|GENRE=m	mener
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
Enyde	Enide	NOMpro	NOMB.=s|GENRE=f|CAS=n	Enyde
an	en1	PRE	MORPH=empty	an
painne	peine	NOMcom	NOMB.=s|GENRE=f|CAS=r	painne
:	:	PONfbl	MORPH=empty	:
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
.	.	PONfrt	MORPH=empty	.
v	cinc	DETdef	MORPH=empty	v
.	.	PONfrt	MORPH=empty	.
avoec	avuec	PRE	MORPH=empty	avoec
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
.	.	PONfrt	MORPH=empty	.
iii	3	DETcar	NOMB.=p|CAS=r	iii
.	.	PONfrt	MORPH=empty	.
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
baille	baillier	VERcjg	MODE=ind|PERS.=3|NOMB.=s	baille
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
comande	comander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	comande
que	que4	CONsub	MORPH=empty	que
tost	tost1	ADVgen	DEGRE=-	tost
aille	aler	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	aille
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
parler	parler	VERinf	MORPH=empty	parler
a	a3	PRE	MORPH=empty	a
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
taigne	tenir1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	taigne
,	,	PONfbl	MORPH=empty	,
que	que4	CONsub	MORPH=empty	que
max	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=n	max
ou	o3	CONcoo	GENRE=m	ou
enuiz	enui	NOMcom	NOMB.=p|GENRE=m|CAS=n	enuiz
ne	ne1	ADVneg	MORPH=empty	ne
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	l
an	en2	PROadv	MORPH=empty	an
vaigne	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	vaigne
.	.	PONfrt	MORPH=empty	.
Mes	mais1	CONcoo	MORPH=empty	Mes
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
mot	mot	NOMcom	NOMB.=s|GENRE=m	mot
ne	ne1	ADVneg	MORPH=empty	ne
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
respont	respondre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	respont
,	,	PONfbl	MORPH=empty	,
einçois	ainçois	ADVgen	DEGRE=-	einçois
se	se	CONsub	MORPH=empty	se
tot	tot	ADVgen	NOMB.=s|GENRE=m|CAS=r	tot
;	;	PONfbl	MORPH=empty	;
et	et	CONcoo	MORPH=empty	et
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
an	en2	PROadv	MORPH=empty	an
vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	vont
,	,	PONfbl	MORPH=empty	,
les	le	DETdef	NOMB.=p|GENRE=m|CAS=n	les
chevax	cheval	NOMcom	NOMB.=p|GENRE=m|CAS=n	chevax
an	en2	PROadv	MORPH=empty	an
mainnent	mener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	mainnent
toz	tot	ADVgen	NOMB.=p|GENRE=m|CAS=r	toz
huit	uit	PROcar	NOMB.=p|CAS=r	huit
.	.	PONfrt	MORPH=empty	.
Chevauchié	chevauchier	VERppe	NOMB.=s|GENRE=m|CAS=r	Chevauchié
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
jusqu'	jusque	PRE	MORPH=empty	jusqu
a	a3	PRE	MORPH=empty	a
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
nuit	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=r	nuit
,	,	PONfbl	MORPH=empty	,
ne	ne2	CONcoo	MORPH=empty	ne
vile	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r	vile
ne	ne2	CONcoo	MORPH=empty	ne
recet	recet	NOMcom	NOMB.=s|GENRE=m|CAS=r	recet
ne	ne1	ADVneg	MORPH=empty	ne
virent	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	virent
;	;	PONfbl	MORPH=empty	;
A	a3	PRE	MORPH=empty	A
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
anuitier	anuitier	NOMcom	NOMB.=s|CAS=r	anuitier
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	lor
ostel	ostel	NOMcom	NOMB.=p|GENRE=m|CAS=r	ostel
prirent	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	prirent
desoz	desoz	ADVgen	MORPH=empty	desoz
.	.	PONfrt	MORPH=empty	.
i	i2	PROadv	MORPH=empty	i
.	.	PONfrt	MORPH=empty	.
arbre	arbre	NOMcom	NOMB.=s|GENRE=m|CAS=r	arbre
an	en1	PRE	MORPH=empty	an
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
lande	lande1	NOMcom	NOMB.=s|GENRE=f|CAS=r	lande
.	.	PONfrt	MORPH=empty	.
Erec	Erec	NOMpro	NOMB.=s|DEGRE=-	Erec
a	a3	PRE	MORPH=empty	a
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
comande	comander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	comande
qu'	que4	CONsub	NOMB.=s|GENRE=f	qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
dorme	dormir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dorme
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
veillera	veillier2	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	veillera
;	;	PONfbl	MORPH=empty	;
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
respont	respondre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	respont
que	que4	CONsub	MORPH=empty	que
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	nel
fera	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	fera
,	,	PONfbl	MORPH=empty	,
car	car	CONcoo	MORPH=empty	car
n'	ne1	ADVneg	MORPH=empty	n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
droiz	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	droiz
ne	ne2	CONcoo	MORPH=empty	ne
feire	faire	VERinf	MORPH=empty	feire
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	nel
viaut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	viaut
:	:	PONfbl	MORPH=empty	:
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
dormira	dormir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	dormira
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
plus	plus	ADVgen	DEGRE=c	plus
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
diaut	doloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	diaut
.	.	PONfrt	MORPH=empty	.
Erec	Erec	NOMpro	NOMB.=s|DEGRE=-	Erec
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	l
otroie	otroiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	otroie
et	et	CONcoo	MORPH=empty	et
bel	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	bel
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
;	;	PONfbl	MORPH=empty	;
a	a3	PRE	MORPH=empty	a
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
chief	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r	chief
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r	mis
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
escu	escu	NOMcom	NOMB.=s|GENRE=m|CAS=r	escu
et	et	CONcoo	MORPH=empty	et
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
mantel	mantel	NOMcom	NOMB.=s|GENRE=m|CAS=r	mantel
prant	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	prant
,	,	PONfbl	MORPH=empty	,
sor	sor2	PRE	MORPH=empty	sor
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	lui
de	de	PRE	MORPH=empty	de
chief	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r	chief
an	en1	PRE	MORPH=empty	an
chief	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r	chief
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
estant	ester	NOMcom	NOMB.=s|GENRE=m|CAS=r	estant
;	;	PONfbl	MORPH=empty	;
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
dormi	dormir	VERcjg	MODE=ind|PERS.=3|NOMB.=s	dormi
et	et	CONcoo	MORPH=empty	et
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=r	cele
veilla	veillier2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	veilla
,	,	PONfbl	MORPH=empty	,
onques	onque	ADVgen	DEGRE=-	onques
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
nuit	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=r	nuit
ne	ne1	ADVneg	MORPH=empty	ne
someilla	someillier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	someilla
;	;	PONfbl	MORPH=empty	;
chascun	chascun	DETind	NOMB.=s|GENRE=m|CAS=r	chascun
cheval	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r	cheval
tint	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	tint
an	en1	PRE	MORPH=empty	an
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
main	main2	NOMcom	NOMB.=s|GENRE=f|CAS=r	main
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r	tote
nuit	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=r	nuit
jusqu'	jusque	PRE	MORPH=empty	jusqu
a	a3	PRE	MORPH=empty	a
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
andemain	endemain	NOMcom	NOMB.=s|GENRE=m|CAS=r	andemain
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
mout	mout	ADVgen	DEGRE=-	mout
s'	soi1	PROper	PERS.=3|NOMB.=s|CAS=r	s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
blasmee	blasmer	VERppe	NOMB.=s|GENRE=f|CAS=n	blasmee
et	et	CONcoo	MORPH=empty	et
maudite	maudire	VERppe	NOMB.=s|GENRE=f|CAS=n	maudite
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
parole	parole	NOMcom	NOMB.=s|GENRE=f|CAS=r	parole
qu'	que2	PROrel	NOMB.=s|GENRE=f|CAS=r	qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
dite	dire	VERppe	NOMB.=s|GENRE=f|CAS=r	dite
:	:	PONfbl	MORPH=empty	:
mout	mout	ADVgen	DEGRE=-	mout
a	avoir	VERcjg	PERS.=3	a
,	,	PONfbl	MORPH=empty	,
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r	dit
,	,	PONfbl	MORPH=empty	,
mal	mal1	ADVgen	NOMB.=s|DEGRE=-	mal
esploitié	esploitier	VERppe	NOMB.=s|GENRE=m|CAS=r	esploitié
,	,	PONfbl	MORPH=empty	,
«	«	PONfbl	MORPH=empty	«
que	que4	CONsub	MORPH=empty	que
n'	ne1	ADVneg	MORPH=empty	n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
mie	mie	ADVneg	MORPH=empty	mie
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
mité	moitié	NOMcom	NOMB.=s|GENRE=f|CAS=r	mité
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
mal	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mal
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
desservi	deservir	VERppe	NOMB.=s|GENRE=m|CAS=r	desservi
.	.	PONfrt	MORPH=empty	.
Lasse	las	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	Lasse
,	,	PONfbl	MORPH=empty	,
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fet
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
mar	mar	ADVgen	DEGRE=-	mar
vi	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	vi
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
orguel	orgueil	NOMcom	NOMB.=s|GENRE=m|CAS=r	orguel
et	et	CONcoo	MORPH=empty	et
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
sorcuidance	sorcuidance	NOMcom	NOMB.=s|GENRE=f|CAS=r	sorcuidance
!	!	PONfrt	MORPH=empty	!
Savoir	savoir	VERinf	MORPH=empty	Savoir
pooie	pöoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s	pooie
sanz	sans	PRE	MORPH=empty	sanz
dotance	dotance	NOMcom	NOMB.=s|GENRE=f|CAS=r	dotance
que	que4	CONsub	MORPH=empty	que
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=n	tel
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevalier
ne	ne2	CONcoo	MORPH=empty	ne
meillor	meillor	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=c	meillor
ne	ne1	ADVneg	MORPH=empty	ne
savoit	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	savoit
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
an	on	PROind	NOMB.=s|GENRE=m|CAS=r	an
de	de	PRE	MORPH=empty	de
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
seignor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r	seignor
.	.	PONfrt	MORPH=empty	.
Bien	bien1	ADVgen	DEGRE=p	Bien
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	le
savoie	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s	savoie
;	;	PONfbl	MORPH=empty	;
or	or4	ADVgen	DEGRE=-	or
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
mialz	mieus	ADVgen	DEGRE=c	mialz
,	,	PONfbl	MORPH=empty	,
car	car	CONcoo	MORPH=empty	car
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ge
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
veü	vëoir	VERppe	NOMB.=s|GENRE=m|CAS=r	veü
a	a3	PRE	MORPH=empty	a
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r	mes
ialz	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r	ialz
,	,	PONfbl	MORPH=empty	,
car	car	CONcoo	MORPH=empty	car
trois	trois	DETcar	NOMB.=p|GENRE=m|CAS=n	trois
ne	ne2	CONcoo	MORPH=empty	ne
cinc	cinc	DETcar	NOMB.=p|CAS=r	cinc
armez	armer	VERppe	NOMB.=s|GENRE=m|CAS=n	armez
ne	ne2	ADVneg	MORPH=empty	ne
dote	doter2	VERcjg	TEMPS=pst|NOMB.=s	dote
.	.	PONfrt	MORPH=empty	.
Honie	honir	VERppe	NOMB.=s|GENRE=f|CAS=n	Honie
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
leingue	langue1	NOMcom	NOMB.=s|GENRE=f|CAS=n	leingue
tote	tot	ADVgen	NOMB.=s|GENRE=f|CAS=r	tote
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
orguel	orgueil	NOMcom	NOMB.=s|GENRE=m|CAS=r	orguel
et	et	CONcoo	MORPH=empty	et
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=r	honte
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	dist
dont	dont	PROrel	MORPH=empty	dont
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mes
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=n	cors
a	a3	PRE	PERS.=3|NOMB.=s	a
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r	tel
honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=r	honte
gist	jesir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	gist
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Ensi	ainsi	ADVgen	DEGRE=-	Ensi
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
nuit	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=n	nuit
demantee	dementer	VERppe	NOMB.=s|GENRE=f|CAS=n	demantee
tresque	tresque1	PRE	MORPH=empty	tresque
le	le	DETdef	NOMB.=s|GENRE=f|CAS=r	le
main	main2	NOMcom	NOMB.=s|GENRE=f|CAS=r	main
a	a3	VERcjg	TEMPS=pst	a
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
anjornee	enjornee	NOMcom	NOMB.=s|GENRE=f|CAS=r	anjornee
.	.	PONfrt	MORPH=empty	.
Erec	Erec	NOMpro	NOMB.=s|DEGRE=-	Erec
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
lieve	lever	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	lieve
par	par	PRE	MORPH=empty	par
matin	matin2	NOMcom	NOMB.=s|CAS=r	matin
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
remet	remetre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	remet
an	en1	PRE	MORPH=empty	an
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
chemin	chemin	NOMcom	NOMB.=s|GENRE=m|CAS=r	chemin
,	,	PONfbl	MORPH=empty	,
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
devant	devant	ADVgen	DEGRE=-	devant
et	et	CONcoo	MORPH=empty	et
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
derriers	derrier(e)	ADVgen	DEGRE=-	derriers
.	.	PONfrt	MORPH=empty	.
Androit	endroit	PRE	MORPH=empty	Androit
midi	midi	NOMcom	TEMPS=psp|NOMB.=s|GENRE=m	midi
uns	un	DETndf	NOMB.=s|GENRE=m|CAS=n	uns
escuiers	escuier2	NOMcom	NOMB.=s|GENRE=m|CAS=n	escuiers
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i	lor
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	vint
devant	devant	ADVgen	DEGRE=-	devant
an	en1	PRE	MORPH=empty	an
.	.	PONfrt	MORPH=empty	.
i	i2	PROadv	MORPH=empty	i
.	.	PONfrt	MORPH=empty	.
valet	vaslet	NOMcom	NOMB.=s|GENRE=m|CAS=n	valet
;	;	PONfbl	MORPH=empty	;
o	o4	PRE	MORPH=empty	o
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	lui
venoient	venir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	venoient
dui	deus	DETcar	NOMB.=p|GENRE=m|CAS=n	dui
vaslet	vaslet	NOMcom	NOMB.=p|GENRE=m|CAS=n	vaslet
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
portoient	porter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	portoient
et	et	CONcoo	MORPH=empty	et
pain	pain	NOMcom	NOMB.=s|GENRE=m|CAS=r	pain
et	et	CONcoo	MORPH=empty	et
vin	vin	NOMcom	NOMB.=p|GENRE=m|CAS=r	vin
et	et	CONcoo	MORPH=empty	et
.	.	PONfrt	MORPH=empty	.
v	cinc	DETdef	MORPH=empty	v
.	.	PONfrt	MORPH=empty	.
fromages	formage	NOMcom	NOMB.=p|GENRE=m|CAS=r	fromages
de	de	PRE	MORPH=empty	de
gaïn	gäin2	NOMcom	NOMB.=s|GENRE=f|CAS=r	gaïn
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
escuiers	escuier2	NOMcom	NOMB.=s|GENRE=m|CAS=n	escuiers
sot	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	sot
de	de	PRE	MORPH=empty	de
voidie	voisdie	NOMcom	NOMB.=s|GENRE=f|CAS=r	voidie
:	:	PONfbl	MORPH=empty	:
quant	cant1	CONsub	MORPH=empty	quant
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	vit
Erec	Erec	NOMpro	NOMB.=s|GENRE=m|DEGRE=-	Erec
et	et	CONcoo	MORPH=empty	et
s'	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
de	de	PRE	MORPH=empty	de
vers	vers2	PRE	MORPH=empty	vers
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
forest	forest	NOMcom	NOMB.=s|GENRE=f|CAS=r	forest
venoient	venir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	venoient
,	,	PONfbl	MORPH=empty	,
bien	bien1	ADVgen	DEGRE=p	bien
aparçut	apercevoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s|GENRE=m	aparçut
que	que4	CONsub	MORPH=empty	que
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
avoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	avoient
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
nuit	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=r	nuit
