token	lemma	POS	morph	treated
diroiz	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p	diroiz
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	face
,	,	PONfbl	MORPH=empty	,
Por	por2	PRE	MORPH=empty	Por
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
et	et	CONcoo	MORPH=empty	et
por	por2	PRE	MORPH=empty	por
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r	vostre
grace	grace	NOMcom	NOMB.=s|GENRE=f|CAS=r	grace
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Queque	que_que	PROrel	NOMB.=s|GENRE=f|CAS=r	Queque
cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n	cil
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
demande	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	demande
,	,	PONfbl	MORPH=empty	,
Atant	tant	ADVgen	DEGRE=-	Atant
ez	ez	ADVgen	DEGRE=-	ez
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
,	,	PONfbl	MORPH=empty	,
parmi	parmi	PRE	MORPH=empty	parmi
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
lande	lande1	NOMcom	NOMB.=s|GENRE=f|CAS=r	lande
,	,	PONfbl	MORPH=empty	,
Une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	Une
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=r	pucele
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
anbleüre	amblëure	NOMcom	NOMB.=s|GENRE=f	anbleüre
Venir	venir	VERinf	MORPH=empty	Venir
sor	sor2	PRE	MORPH=empty	sor
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
fauve	fauve	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	fauve
mure	mule5	NOMcom	NOMB.=s|GENRE=f|CAS=r	mure
,	,	PONfbl	MORPH=empty	,
Desafublee	desafubler	VERppe	NOMB.=s|GENRE=f|CAS=r	Desafublee
et	et	CONcoo	MORPH=empty	et
desliee	desliier	VERppe	NOMB.=s|GENRE=f|CAS=r	desliee
;	;	PONfbl	MORPH=empty	;
Et	et	CONcoo	MORPH=empty	Et
si	si	ADVgen	DEGRE=-	si
tenoit	tenir1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	tenoit
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
corgiee	corgiee	NOMcom	NOMB.=s|GENRE=f|CAS=r	corgiee
Don	dont	PROrel	GENRE=f	Don
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
mule	mule5	NOMcom	NOMB.=s|GENRE=f|CAS=r	mule
feroit	faire	VERcjg	MODE=con|PERS.=3|NOMB.=s	feroit
granz	grant	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	granz
cos	coup1	NOMcom	NOMB.=p|GENRE=m|CAS=r	cos
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
nus	nul	DETind	NOMB.=p|GENRE=m|CAS=n	nus
chevax	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevax
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
granz	grant	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	granz
galos	galop	NOMcom	NOMB.=s|GENRE=m|CAS=r	galos
Por	por2	PRE	MORPH=empty	Por
verité	verité	NOMcom	NOMB.=s|GENRE=f|CAS=r	verité
si	si	ADVgen	DEGRE=-	si
tost	tost1	ADVgen	DEGRE=p	tost
n'	ne1	ADVneg	MORPH=empty	n
alast	aler	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	alast
Que	que4	CONsub	MORPH=empty	Que
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
mule	mule5	NOMcom	NOMB.=s|GENRE=f|CAS=n	mule
plus	plus	ADVgen	DEGRE=-	plus
tost	tost1	ADVgen	DEGRE=p	tost
n'	ne1	ADVneg	MORPH=empty	n
anblast	ambler	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	anblast
.	.	PONfrt	MORPH=empty	.
Au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	Au
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevalier
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
charrete	charrete	NOMcom	NOMB.=s|GENRE=f|CAS=r	charrete
Dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	Dist
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n	pucele
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Dex
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	te
mete	metre2	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	mete
,	,	PONfbl	MORPH=empty	,
Chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	Chevaliers
,	,	PONfbl	MORPH=empty	,
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	el
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
parfite	parfit	VERppe	NOMB.=s|GENRE=f|CAS=r	parfite
De	de	PRE	MORPH=empty	De
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
rien	rien	NOMcom	NOMB.=s|GENRE=f|CAS=r	rien
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
plus	plus	ADVgen	DEGRE=-	plus
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	te
delite	delitier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	delite
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	Cil
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
volantiers	volentiers	ADVgen	DEGRE=-	volantiers
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
oïe	öir	VERppe	NOMB.=s|GENRE=f|CAS=r	oïe
Li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	Li
respont	respondre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	respont
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Dex
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=f|CAS=r	vos
beneïe	benëir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	beneïe
,	,	PONfbl	MORPH=empty	,
Pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=r	Pucele
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
doint	doner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	doint
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
et	et	CONcoo	MORPH=empty	et
santé	santé	NOMcom	NOMB.=s|GENRE=f|CAS=r	santé
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Lors	lors	ADVgen	DEGRE=-	Lors
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	dist
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=n	cele
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
volanté	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r	volanté
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n	Chevaliers
,	,	PONfbl	MORPH=empty	,
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fet
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
,	,	PONfbl	MORPH=empty	,
de	de	PRE	MORPH=empty	de
loing	loing	ADVgen	DEGRE=-	loing
Sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	Sui
ça	ça	ADVgen	DEGRE=-	ça
venue	venir	VERppe	NOMB.=s|GENRE=f|CAS=n	venue
a	a3	PRE	MORPH=empty	a
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
besoig	besoing	NOMcom	NOMB.=s|GENRE=m|CAS=r	besoig
A	a3	PRE	MORPH=empty	A
toi	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i	toi
,	,	PONfbl	MORPH=empty	,
por	por2	PRE	MORPH=empty	por
demander	demander	VERinf	MORPH=empty	demander
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
don	don	NOMcom	NOMB.=s|GENRE=m|CAS=r	don
En	en1	PRE	MORPH=empty	En
merite	merite	NOMcom	NOMB.=s|GENRE=f|CAS=r	merite
et	et	CONcoo	MORPH=empty	et
an	en1	PRE	MORPH=empty	an
guerredon	guerredon	NOMcom	NOMB.=s|GENRE=m|CAS=r	guerredon
Si	si	ADVgen	DEGRE=-	Si
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
con	come1	CONsub	MORPH=empty	con
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ge
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	te
porrai	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	porrai
feire	faire	VERinf	MORPH=empty	feire
;	;	PONfbl	MORPH=empty	;
Et	et	CONcoo	MORPH=empty	Et
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	tu
avras	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s	avras
encor	encore	ADVgen	DEGRE=-	encor
afeire	afaire2	NOMcom	CAS=r	afeire
De	de	PRE	MORPH=empty	De
m'	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	m
aïde	äie	NOMcom	NOMB.=s|GENRE=f|CAS=r	aïde
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
con	come1	CONsub	MORPH=empty	con
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
croi	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	croi
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Et	et	CONcoo	MORPH=empty	Et
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
respont	respondre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	respont
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Dites	dire	VERcjg	MODE=imp|PERS.=2|NOMB.=p	Dites
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	moi
Que	que4	PROrel	GENRE=n	Que
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
volez	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	volez
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
,	,	PONfbl	MORPH=empty	,
se	se	CONsub	MORPH=empty	se
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
,	,	PONfbl	MORPH=empty	,
Avoir	avoir	VERinf	MORPH=empty	Avoir
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
porroiz	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p	porroiz
sanz	sans	PRE	MORPH=empty	sanz
delai	delai	NOMcom	GENRE=m|CAS=r	delai
,	,	PONfbl	MORPH=empty	,
Mes	mais1	CONcoo	MORPH=empty	Mes
que	que4	CONsub	MORPH=empty	que
ne	ne1	ADVneg	MORPH=empty	ne
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=n	chose
trop	trop	ADVgen	DEGRE=-	trop
griés	grief	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	griés
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Et	et	CONcoo	MORPH=empty	Et
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=r	cele
dit	dire	VERcjg	NOMB.=s	dit
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	Ce
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
chiés	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=n	chiés
De	de	PRE	MORPH=empty	De
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r	cest
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevalier
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r	que
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	tu
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s	as
Conquis	conquerre	VERppe	NOMB.=s|GENRE=m|CAS=r	Conquis
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
,	,	PONfbl	MORPH=empty	,
voir	voir	ADJqua	DEGRE=p	voir
,	,	PONfbl	MORPH=empty	,
einz	ainz	ADVgen	DEGRE=-	einz
ne	ne1	ADVneg	MORPH=empty	ne
trovas	trover	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s	trovas
Si	si	ADVgen	DEGRE=-	Si
felon	felon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	felon
ne	ne2	CONcoo	MORPH=empty	ne
si	si	ADVgen	DEGRE=-	si
desleal	deslëal	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	desleal
.	.	PONfrt	MORPH=empty	.
Ja	ja	ADVgen	DEGRE=-	Ja
ne	ne1	ADVneg	MORPH=empty	ne
feras	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s	feras
pechié	pechié	NOMcom	NOMB.=s|GENRE=m|CAS=r	pechié
ne	ne2	CONcoo	MORPH=empty	ne
mal	mal1	NOMcom	NOMB.=s|CAS=r	mal
,	,	PONfbl	MORPH=empty	,
Einçois	ainçois	ADVgen	DEGRE=-	Einçois
feras	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s	feras
aumosne	aumosne	NOMcom	NOMB.=s|GENRE=f|CAS=r	aumosne
et	et	CONcoo	MORPH=empty	et
bien	bien2	ADVgen	DEGRE=p	bien
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
c'	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	c
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
la	le	DETdef	NOMB.=s|CAS=n	la
plus	plus	ADVgen	DEGRE=-	plus
desleax	deslëal	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	desleax
rien	rien	NOMcom	NOMB.=s|GENRE=f|CAS=n	rien
Qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	Qui
onques	onque	ADVgen	DEGRE=-	onques
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
ne	ne2	CONcoo	MORPH=empty	ne
ja	ja	ADVgen	DEGRE=-	ja
mes	mais1	ADVgen	CAS=n|DEGRE=-	mes
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Et	et	CONcoo	MORPH=empty	Et
quant	cant1	CONsub	MORPH=empty	quant
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
vaincuz	veintre	VERppe	NOMB.=s|GENRE=m|CAS=n	vaincuz
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
Ot	öir	VERcjg	MODE=ind|PERS.=3|NOMB.=s	Ot
qu'	que4	CONsub	CAS=r	qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
vialt	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vialt
que	que4	CONsub	MORPH=empty	que
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
ocie	ocire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	ocie
,	,	PONfbl	MORPH=empty	,
Si	si	ADVgen	DEGRE=-	Si
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	dist
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Ne	ne1	ADVneg	MORPH=empty	Ne
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	la
creez	croire	VERcjg	MODE=imp|TEMPS=pst|PERS.=2|NOMB.=p	creez
mie	mie	ADVneg	MORPH=empty	mie
,	,	PONfbl	MORPH=empty	,
Qu'	que4	CONsub	MORPH=empty	Qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
het	häir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	het
;	;	PONfbl	MORPH=empty	;
mes	mais1	CONcoo	MORPH=empty	mes
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vos
pri	priier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	pri
Que	que4	CONsub	MORPH=empty	Que
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
aiez	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p	aiez
de	de	PRE	MORPH=empty	de
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	moi
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
Por	por2	PRE	MORPH=empty	Por
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
Deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r	Deu
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
filz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n	filz
et	et	CONcoo	MORPH=empty	et
pere	pere1	NOMcom	NOMB.=s|GENRE=m|CAS=n	pere
Et	et	CONcoo	MORPH=empty	Et
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
de	de	PRE	MORPH=empty	de
celi	cel	PROdem	NOMB.=s|GENRE=m|CAS=r	celi
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=r	mere
Qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	Qui
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n	sa
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=n	fille
et	et	CONcoo	MORPH=empty	et
s'	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n	s
ancele	ancele	NOMcom	NOMB.=s|GENRE=f|CAS=n	ancele
.	.	PONfrt	MORPH=empty	.
-	-	PONfbl	MORPH=empty	-
Ha	ha	INJ	MORPH=empty	Ha
!	!	PONfrt	MORPH=empty	!
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=n	chevaliers
,	,	PONfbl	MORPH=empty	,
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fet
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=r	pucele
,	,	PONfbl	MORPH=empty	,
Ne	ne1	CONcoo	MORPH=empty	Ne
croire	croire	VERinf	MORPH=empty	croire
pas	pas	ADVneg	MORPH=empty	pas
ce	ce2	DETdem	NOMB.=s|GENRE=m|CAS=r	ce
traïtor	träitor	NOMcom	NOMB.=s|GENRE=m|CAS=r	traïtor
.	.	PONfrt	MORPH=empty	.
Que	que4	CONsub	MORPH=empty	Que
Dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Dex
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i	te
doint	doner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	doint
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
et	et	CONcoo	MORPH=empty	et
enor	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r	enor
Si	si	ADVgen	DEGRE=-	Si
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
con	come1	CONsub	MORPH=empty	con
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	tu
puez	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s	puez
covoitier	covoitier	VERinf	MORPH=empty	covoitier
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
si	si	ADVgen	DEGRE=-	si
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i	te
doint	doner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	doint
bien	bien1	ADVgen	DEGRE=p	bien
esploitier	esploitier	VERinf	MORPH=empty	esploitier
De	de	PRE	MORPH=empty	De
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r	que
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	tu
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s	as
entrepris	entreprendre	VERppe	NOMB.=s|GENRE=m|CAS=r	entrepris
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Or	or4	ADVgen	DEGRE=-	Or
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevaliers
si	si	ADVgen	DEGRE=-	si
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=n	pris
Qu'	que4	CONsub	MORPH=empty	Qu
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=n	el
panser	penser	VERinf	NOMB.=s	panser
demore	demorer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	demore
et	et	CONcoo	MORPH=empty	et
areste	arester	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	areste
,	,	PONfbl	MORPH=empty	,
Savoir	savoir	VERinf	MORPH=empty	Savoir
s'	se	CONsub	MORPH=empty	s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
an	en2	PROadv	MORPH=empty	an
donra	doner	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	donra
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
teste	teste	NOMcom	NOMB.=s|GENRE=f|CAS=r	teste
Celi	cel	PROdem	NOMB.=s|GENRE=m|CAS=r	Celi
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
la	il	PROper	NOMB.=s|GENRE=f|CAS=r	la
rueve	rover	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	rueve
tranchier	trenchier1	VERinf	MORPH=empty	tranchier
Ou	o3	CONcoo	MORPH=empty	Ou
s'	se	CONsub	MORPH=empty	s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
avra	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	avra
celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=r	celui
tant	tant	ADVgen	DEGRE=-	tant
chier	chier	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	chier
Qu'	que4	CONsub	MORPH=empty	Qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
praigne	prendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	praigne
pitiez	pitié	NOMcom	NOMB.=s|GENRE=f|CAS=r	pitiez
de	de	PRE	MORPH=empty	de
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
a	a3	PRE	MORPH=empty	a
cesti	cest	PROdem	NOMB.=s|GENRE=m|CAS=r	cesti
et	et	CONcoo	MORPH=empty	et
a	a3	PRE	MORPH=empty	a
celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=r	celui
Viaut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	Viaut
feire	faire	VERinf	MORPH=empty	feire
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
qu'	que4	PROrel	NOMB.=s|GENRE=n|CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
demandent	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	demandent
;	;	PONfbl	MORPH=empty	;
Largece	largece	NOMcom	NOMB.=s|GENRE=f|CAS=r	Largece
et	et	CONcoo	MORPH=empty	et
Pitiez	pitié	NOMcom	NOMB.=s|GENRE=f|CAS=n	Pitiez
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
comandent	comander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	comandent
Que	que4	CONsub	MORPH=empty	Que
