token	lemma	POS	morph	treated
plenté	plenté	NOMcom	NOMB.=s|GENRE=f|CAS=r	plenté
eüe	avoir	VERppe	NOMB.=s|GENRE=f|CAS=r	eüe
A	a3	PRE	MORPH=empty	A
cel	cel	DETdem	NOMB.=s|GENRE=m|CAS=r	cel
souper	soper	VERinf	NOMB.=s|GENRE=m|CAS=r	souper
de	de	PRE	MORPH=empty	de
gros	gros	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	gros
poissons	poisson	NOMcom	NOMB.=p|GENRE=m|CAS=r	poissons
;	;	PONfbl	MORPH=empty	;
Et	et	CONcoo	MORPH=empty	Et
quant	cant1	CONsub	MORPH=empty	quant
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
tans	tens	NOMcom	NOMB.=s|GENRE=m	tans
et	et	CONcoo	MORPH=empty	et
saisons	saison	VERcjg	PERS.=1|NOMB.=s|GENRE=f|CAS=r	saisons
Des	de+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r	Des
tables	table	NOMcom	NOMB.=p|GENRE=f|CAS=r	tables
oster	oster2	VERinf	MORPH=empty	oster
,	,	PONfbl	MORPH=empty	,
on	on	PROind	NOMB.=s|GENRE=n|CAS=n	on
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	les
oste	oster2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	oste
.	.	PONfrt	MORPH=empty	.
Moult	mout	ADVgen	DEGRE=-	Moult
vousist	voloir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	vousist
bien	bien1	ADVgen	DEGRE=p	bien
avoir	avoir	VERinf	MORPH=empty	avoir
a	a3	PRE	MORPH=empty	a
oste	oste	NOMcom	NOMB.=s|GENRE=m|CAS=r	oste
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bele
Aelis	Alis	NOMpro	NOMB.=s|GENRE=m|CAS=r	Aelis
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
si	si	ADVgen	DEGRE=-	si
que	que4	CONsub	MORPH=empty	que
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
couche	couchier	NOMcom	NOMB.=s|GENRE=f|CAS=r	couche
et	et	CONcoo	MORPH=empty	et
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	ses
lis	lis	NOMcom	NOMB.=s|GENRE=m|CAS=r	lis
Li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	Li
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
mi	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mi
partis	partir	VERppe	NOMB.=s|GENRE=m|CAS=n	partis
volentiers	volentiers	ADVgen	DEGRE=-	volentiers
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	Li
serjant	serjant	NOMcom	NOMB.=p|GENRE=m|CAS=n	serjant
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
mestiers	mestier	NOMcom	NOMB.=p|GENRE=m|CAS=r	mestiers
S'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	S
en	en2	PROadv	MORPH=empty	en
vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	vont
souper	soper	VERinf	MORPH=empty	souper
en	en1	PRE	MORPH=empty	en
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
despense	despense	NOMcom	NOMB.=s|GENRE=f|CAS=r	despense
.	.	PONfrt	MORPH=empty	.
Bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	Bele
Aelis	Alis	NOMpro	NOMB.=s|GENRE=f|CAS=n	Aelis
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
tot	tot	ADVgen	NOMB.=s|GENRE=m|CAS=r	tot
el	el1	PROper	NOMB.=s|GENRE=f|CAS=r	el
pense	penser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	pense
Demande	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f	Demande
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
congié	congié	NOMcom	NOMB.=s|GENRE=m|CAS=r	congié
.	.	PONfrt	MORPH=empty	.
«	«	PONfbl	MORPH=empty	«
Vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	Vos
n'	ne1	ADVneg	MORPH=empty	n
irés	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p	irés
ains	ainz	ADVgen	DEGRE=-	ains
avront	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p	avront
mangié	mangier	VERppe	NOMB.=s|GENRE=m|CAS=r	mangié
Nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	Nostre
vassal	vassal	NOMcom	NOMB.=s|GENRE=m|CAS=r	vassal
et	et	CONcoo	MORPH=empty	et
no	nostre	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r	no
serjant	serjant	NOMcom	NOMB.=s|GENRE=m|CAS=r	serjant
Ki	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	Ki
ja	ja	ADVgen	DEGRE=-	ja
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vos
enmenront	enmener	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p	enmenront
jouant	jöer	VERppa	MORPH=empty	jouant
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	Ce
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	la
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
encore	encore	ADVgen	DEGRE=-	encore
targier	targier2	VERinf	MORPH=empty	targier
.	.	PONfrt	MORPH=empty	.
Que	que4	PROrel	MORPH=empty	Que
que	que4	PROrel	NOMB.=s|CAS=r	que
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n	cil
sisent	sëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sisent
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	al
mangier	mangier	NOMcom	NOMB.=s|GENRE=m|CAS=r	mangier
,	,	PONfbl	MORPH=empty	,
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
apele	apeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	apele
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=r	pucele
.	.	PONfrt	MORPH=empty	.
Fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	Fait
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Alés	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=s	Alés
tost	tost1	ADVgen	DEGRE=p	tost
,	,	PONfbl	MORPH=empty	,
damoisele	damoisele	NOMcom	NOMB.=s|GENRE=f|CAS=r	damoisele
;	;	PONfbl	MORPH=empty	;
Si	si	ADVgen	DEGRE=-	Si
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
aportés	aporter	VERcjg	MODE=imp|PERS.=2|NOMB.=p	aportés
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
robe	robe	NOMcom	NOMB.=s|GENRE=f|CAS=r	robe
hermine	ermine	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	hermine
,	,	PONfbl	MORPH=empty	,
Celi	cel	PROdem	NOMB.=s|GENRE=f|CAS=r	Celi
d'	de	PRE	MORPH=empty	d
escarlate	escarlate	NOMcom	NOMB.=s|GENRE=f|CAS=r	escarlate
sanguine	sanguin	ADJqua	NOMB.=s|CAS=r	sanguine
:	:	PONfbl	MORPH=empty	:
Onques	onque	ADVgen	DEGRE=-	Onques
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	el
mantel	mantel	NOMcom	NOMB.=s|GENRE=m|CAS=r	mantel
n'	ne1	ADVneg	MORPH=empty	n
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
atache	atache	NOMcom	NOMB.=s|GENRE=m|CAS=r	atache
;	;	PONfbl	MORPH=empty	;
Bien	bien1	ADVgen	DEGRE=p	Bien
amendera	amender	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	amendera
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r	cest
damage	damage	NOMcom	NOMB.=s|GENRE=m|CAS=r	damage
Ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r	Ceste
moie	mien	ADJpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	moie
novele	novel	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	novele
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n	pucele
ne	ne1	ADVneg	MORPH=empty	ne
tarda	tarder	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	tarda
mie	mie	ADVneg	MORPH=empty	mie
,	,	PONfbl	MORPH=empty	,
Ains	ainz	ADVgen	DEGRE=-	Ains
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
aporte	aporter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	aporte
isnelement	isnelement	ADVgen	DEGRE=-	isnelement
.	.	PONfrt	MORPH=empty	.
Moult	mout	ADVgen	DEGRE=-	Moult
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	l
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
donee	doner	VERppe	NOMB.=s|GENRE=f|CAS=r	donee
franchement	franchement	ADVgen	DEGRE=-	franchement
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
a	a3	PRE	MORPH=empty	a
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
gentil	gentil	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	gentil
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=r	pucele
.	.	PONfrt	MORPH=empty	.
Fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	Fait
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	Douce
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=n	amie
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	bele
,	,	PONfbl	MORPH=empty	,
Ausi	aussi	ADVgen	DEGRE=-	Ausi
com	come1	CONsub	MORPH=empty	com
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	j
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
vos	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vos
joiaus	jöel	NOMcom	NOMB.=s|GENRE=m|CAS=r	joiaus
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=r	pris
Por	por2	PRE	MORPH=empty	Por
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r	vostre
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amor
que	que2	PROrel	NOMB.=s|CAS=r	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
moult	mout	ADVgen	DEGRE=-	moult
pris	prisier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	pris
,	,	PONfbl	MORPH=empty	,
Non	non	ADVneg	MORPH=empty	Non
pas	pas	ADVneg	MORPH=empty	pas
por	por2	PRE	MORPH=empty	por
mestier	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r	mestier
que	que4	PROrel	NOMB.=s|CAS=r	que
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	j
en	en2	PROadv	MORPH=empty	en
aie	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	aie
,	,	PONfbl	MORPH=empty	,
Ausi	aussi	ADVgen	DEGRE=-	Ausi
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vos
requier	requerre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	requier
en	en1	PRE	MORPH=empty	en
manaie	manaise	NOMcom	NOMB.=s|GENRE=f|CAS=r	manaie
Que	que4	CONsub	GENRE=f|CAS=r	Que
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
reprendés	reprendre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p	reprendés
par	par	PRE	MORPH=empty	par
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amor
Ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r	Ceste
robe	robe	NOMcom	NOMB.=s|GENRE=f|CAS=r	robe
,	,	PONfbl	MORPH=empty	,
c'	que4	CONcoo	NOMB.=s	c
a	a3	PRE	NOMB.=s	a
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
honor	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r	honor
Me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	Me
tornera	torner	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	tornera
,	,	PONfbl	MORPH=empty	,
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
sachiés	savoir	VERcjg	MODE=sub|PERS.=2|NOMB.=p	sachiés
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
-	-	PONfbl	MORPH=empty	-
«	«	PONfbl	MORPH=empty	«
De	de	PRE	MORPH=empty	De
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r	Dieu
,	,	PONfbl	MORPH=empty	,
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	douce
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r	nos
En	en2	PROadv	MORPH=empty	En
aiés	avoir	VERcjg	MODE=imp|TEMPS=pst|PERS.=2|NOMB.=p	aiés
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
.	.	PONfrt	MORPH=empty	.
v	cinc	DETdef	MORPH=empty	v
.	.	PONfrt	MORPH=empty	.
c	100	PROdem	NOMB.=p|CAS=n	c
.	.	PONfrt	MORPH=empty	.
mercis	merci	NOMcom	NOMB.=p|GENRE=f|CAS=r	mercis
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
sebelins	sabelin	NOMcom	NOMB.=s|GENRE=m|CAS=n	sebelins
n'	ne1	ADVneg	MORPH=empty	n
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	ert
pas	pas	ADVneg	MORPH=empty	pas
noircis	nercir	VERppe	NOMB.=s|GENRE=m|CAS=n	noircis
,	,	PONfbl	MORPH=empty	,
Ançois	ainçois	ADVgen	DEGRE=-	Ançois
ert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	ert
naïs	näif	ADJqua	NOMB.=s|GENRE=m|CAS=n	naïs
et	et	CONcoo	MORPH=empty	et
kenus	conoistre	VERppe	NOMB.=s|GENRE=m|CAS=n	kenus
.	.	PONfrt	MORPH=empty	.
Quant	cant1	CONsub	MORPH=empty	Quant
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
camberlens	chamberlenc	NOMcom	NOMB.=s|GENRE=m|CAS=n	camberlens
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
venus	venir	VERppe	NOMB.=s|GENRE=m|CAS=n	venus
De	de	PRE	MORPH=empty	De
mangier	mangier	VERinf	NOMB.=s	mangier
et	et	CONcoo	MORPH=empty	et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
damoisel	damoisel	NOMcom	NOMB.=s|GENRE=m|CAS=n	damoisel
,	,	PONfbl	MORPH=empty	,
Ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	Ele
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
doner	doner	VERinf	MORPH=empty	doner
Ysabel	Isabelle	NOMpro	NOMB.=s|GENRE=m|CAS=r	Ysabel
.I.	un	DETndf	NOMB.=s|GENRE=m|CAS=r	.I.
hanap	hanap	NOMcom	NOMB.=s|GENRE=m|CAS=r	hanap
de	de	PRE	MORPH=empty	de
marc	marc1	NOMpro	NOMB.=s|GENRE=m|CAS=r	marc
et	et	CONcoo	MORPH=empty	et
demi	demi2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	demi
.	.	PONfrt	MORPH=empty	.
«	«	PONfbl	MORPH=empty	«
Prennés	prendre	VERppe	MODE=imp|NOMB.=p|CAS=n	Prennés
,	,	PONfbl	MORPH=empty	,
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
,	,	PONfbl	MORPH=empty	,
de	de	PRE	MORPH=empty	de
par	par	PRE	MORPH=empty	par
mi	je	NOMcom	NOMB.=s|GENRE=m|CAS=r	mi
Cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r	Cest
hanap	hanap	NOMcom	NOMB.=s|GENRE=m|CAS=r	hanap
,	,	PONfbl	MORPH=empty	,
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bele
,	,	PONfbl	MORPH=empty	,
en	en1	PRE	MORPH=empty	en
guerredon	guerredon	NOMcom	NOMB.=s|GENRE=m|CAS=r	guerredon
De	de	PRE	MORPH=empty	De
vo	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vo
joiel	jöel	NOMcom	NOMB.=s|GENRE=m|CAS=r	joiel
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
vo	vos	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vo
don	don	NOMcom	NOMB.=s|GENRE=m|CAS=r	don
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
M'	je	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r	M
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i	lor
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
bien	bien1	ADVgen	DEGRE=p	bien
guerredonné	guerredoner	VERppe	NOMB.=s|GENRE=m|CAS=r	guerredonné
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	Les
joiaus	jöel	NOMcom	NOMB.=p|GENRE=m|CAS=r	joiaus
que	que2	PROrel	NOMB.=p|GENRE=m|CAS=r	que
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
doné	doner	VERppe	NOMB.=s|GENRE=m|CAS=r	doné
.	.	PONfrt	MORPH=empty	.
Buer	buer	ADVgen	DEGRE=-	Buer
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
tissue	tistre	VERppe	NOMB.=s|GENRE=f|CAS=n	tissue
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
çainture	ceinture	NOMcom	NOMB.=s|GENRE=f|CAS=n	çainture
,	,	PONfbl	MORPH=empty	,
K'	que4	PROrel	CAS=n	K
encore	encore	ADVgen	DEGRE=-	encore
en	en2	PROadv	MORPH=empty	en
iert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	iert
par	par	PRE	MORPH=empty	par
aventure	aventure	NOMcom	NOMB.=s|GENRE=f|CAS=r	aventure
Bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	Bele
Aelis	Alis	NOMpro	NOMB.=s|GENRE=f|CAS=n	Aelis
en	en1	PRE	MORPH=empty	en
moult	mout	ADVgen	DEGRE=-	moult
haut	haut	ADJqua	NOMB.=s|GENRE=m|DEGRE=p	haut
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r	pris
.	.	PONfrt	MORPH=empty	.
Congié	congié	NOMcom	NOMB.=s|GENRE=m|CAS=r	Congié
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
demandé	demander	VERppe	NOMB.=s|GENRE=m|CAS=r	demandé
et	et	CONcoo	MORPH=empty	et
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=r	pris
A	a3	PRE	MORPH=empty	A
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	lor
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i	lor
douna	doner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	douna
Moult	mout	ADVgen	DEGRE=-	Moult
bonement	bonement	ADVgen	DEGRE=p	bonement
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
si	si	ADVgen	DEGRE=-	si
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i	lor
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
Priiet	priier	VERppe	NOMB.=s|GENRE=m|CAS=r	Priiet
que	que4	CONsub	MORPH=empty	que
tot	tot	ADVgen	DEGRE=-	tot
seürement	sëurement2	ADVgen	DEGRE=-	seürement
La	il	PROper	NOMB.=s|CAS=r	La
reviengnent	revenir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p	reviengnent
veoir	vëoir	VERinf	MORPH=empty	veoir
souvent	sovent	ADVgen	DEGRE=-	souvent
,	,	PONfbl	MORPH=empty	,
Ke	que4	CONsub	MORPH=empty	Ke
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
ostex	ostel	NOMcom	NOMB.=s|GENRE=m|CAS=n	ostex
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
trestos	trestot	ADVgen	GENRE=m|CAS=n	trestos
leur	lor2	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i	leur
,	,	PONfbl	MORPH=empty	,
Ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	Ce
sachent	savoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p	sachent
bien	bien1	ADVgen	DEGRE=p	bien
;	;	PONfbl	MORPH=empty	;
et	et	CONcoo	MORPH=empty	et
por	por2	PRE	MORPH=empty	por
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
ouneur	onor	NOMcom	NOMB.=s|GENRE=m|CAS=r	ouneur
Ke	que4	PROrel	NOMB.=s|GENRE=m|CAS=n	Ke
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i	lor
velt	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	velt
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	del
tot	tot	PROind	NOMB.=s|GENRE=m|CAS=r	tot
en	en1	PRE	MORPH=empty	en
tot	tot	PROind	NOMB.=s|GENRE=m|CAS=r	tot
faire	faire	VERinf	MORPH=empty	faire
,	,	PONfbl	MORPH=empty	,
A	a3	PRE	MORPH=empty	A
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
feste	feste1	NOMcom	NOMB.=s|GENRE=f|CAS=r	feste
et	et	CONcoo	MORPH=empty	et
a	a3	PRE	MORPH=empty	a
luminaire	luminaire	NOMcom	NOMB.=s|GENRE=m|CAS=r	luminaire
Les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	Les
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
mener	mener	VERinf	MORPH=empty	mener
jusc'	jusque	ADVgen	MORPH=empty	jusc
a	a3	PRE	MORPH=empty	a
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
ostel	ostel	NOMcom	NOMB.=s|GENRE=m|CAS=r	ostel
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
se	si	ADVgen	DEGRE=-	se
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
robe	robe	NOMcom	NOMB.=s|GENRE=f|CAS=r	robe
tel	tel	ADJind	NOMB.=s|GENRE=f|CAS=r	tel
Porter	porter	VERinf	NOMB.=s	Porter
com	come1	CONsub	MORPH=empty	com
el	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	el
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
dounee	doner	VERppe	NOMB.=s|GENRE=f|CAS=r	dounee
:	:	PONfbl	MORPH=empty	:
Puis	puis	ADVgen	DEGRE=-	Puis
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r	cele
eure	ore3	NOMcom	NOMB.=s|GENRE=f|CAS=r	eure
qu'	que2	PROrel	GENRE=f	qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
nee	naistre	VERppe	NOMB.=s|GENRE=f|CAS=n	nee
N'	ne1	ADVneg	MORPH=empty	N
emploia	emploiier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	emploia
