token	lemma	POS	morph	treated
d'	de	PRE	MORPH=empty	d
ebenus	ebenus	NOMcom	NOMB.=p|GENRE=m|CAS=n	ebenus
:	:	PONfbl	MORPH=empty	:
de	de	PRE	MORPH=empty	de
celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=r	celui
fust	fust1	NOMcom	MODE=sub|NOMB.=s|GENRE=m	fust
ne	ne1	ADVneg	MORPH=empty	ne
dot	doter2	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	dot
ja	ja	ADVgen	DEGRE=-	ja
nus	nul	PROind	NOMB.=s|GENRE=m|CAS=n	nus
que	que4	CONsub	MORPH=empty	que
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
porrisse	porrir	VERcjg	MODE=sub|PERS.=3|NOMB.=s	porrisse
ne	ne2	CONcoo	MORPH=empty	ne
qu'	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
arde	ardre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	arde
,	,	PONfbl	MORPH=empty	,
de	de	PRE	MORPH=empty	de
ces	ce2	DETdem	NOMB.=p|GENRE=f|CAS=r	ces
.	.	PONfrt	MORPH=empty	.
ii	2	PROcar	MORPH=empty	ii
.	.	PONfrt	MORPH=empty	.
choses	chose	NOMcom	NOMB.=p|GENRE=f|CAS=r	choses
n'	ne1	ADVneg	MORPH=empty	n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
garde	garde	NOMcom	NOMB.=s|GENRE=f|CAS=r	garde
.	.	PONfrt	MORPH=empty	.
Sor	sor2	PRE	MORPH=empty	Sor
ces	ce2	DETdem	NOMB.=p|GENRE=m|CAS=r	ces
eschacesfu	eschacier1	VERppe	NOMB.=s|GENRE=m|CAS=r	eschacesfu
asise	asseoir	VERppe	TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f|CAS=r	asise
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
table	table	NOMcom	NOMB.=s|GENRE=f|CAS=n	table
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
nape	nape	NOMcom	NOMB.=s|GENRE=f|CAS=r	nape
sus	sus	ADVgen	DEGRE=-	sus
mise	metre2	VERppe	NOMB.=s|GENRE=f|CAS=r	mise
.	.	PONfrt	MORPH=empty	.
Ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	Ce
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r	que
diroie	dire	VERcjg	MODE=con|PERS.=1|NOMB.=s	diroie
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
nape	nape	NOMcom	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	nape
,	,	PONfbl	MORPH=empty	,
legaz	legat1	NOMcom	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	legaz
ne	ne2	CONcoo	MORPH=empty	ne
chardonax	chardenal	NOMcom	NOMB.=s|GENRE=m|CAS=r	chardonax
ne	ne2	CONcoo	MORPH=empty	ne
pape	pape	NOMcom	NOMB.=s|GENRE=f|CAS=r	pape
ne	ne1	ADVneg	MORPH=empty	ne
manja	mangier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	manja
onques	onque	ADVgen	DEGRE=-	onques
sor	sor2	PRE	MORPH=empty	sor
si	si	ADVgen	DEGRE=-	si
blanche	blanc	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	blanche
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
premiers	premier	ADJord	NOMB.=s|GENRE=m|CAS=n	premiers
mes	mes3	NOMcom	NOMB.=s	mes
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
d'	de	PRE	MORPH=empty	d
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
hanche	hanche	NOMcom	NOMB.=s|GENRE=f|CAS=r	hanche
de	de	PRE	MORPH=empty	de
cerf	cerf	NOMcom	NOMB.=s|GENRE=m|CAS=r	cerf
an	en1	PRE	MORPH=empty	an
gresse	graisse	NOMcom	NOMB.=s|GENRE=f|CAS=r	gresse
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
poivre	poivre	NOMcom	NOMB.=s|GENRE=m|CAS=r	poivre
chaut	chaut	ADJqua	NOMB.=s|GENRE=m|CAS=r	chaut
.	.	PONfrt	MORPH=empty	.
Vins	vin	NOMcom	NOMB.=s|GENRE=m|CAS=n	Vins
clers	clerc	ADJqua	NOMB.=s|GENRE=m|CAS=n	clers
ne	ne2	CONcoo	MORPH=empty	ne
raspez	rapé	ADJqua	PERS.=2|NOMB.=p|GENRE=m|CAS=n	raspez
ne	ne1	ADVneg	MORPH=empty	ne
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i	lor
faut	falir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	faut
,	,	PONfbl	MORPH=empty	,
a	a3	PRE	MORPH=empty	a
cope	cope1	NOMcom	NOMB.=s|GENRE=f|CAS=r	cope
d'	de	PRE	MORPH=empty	d
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r	or
,	,	PONfbl	MORPH=empty	,
sovant	sovent	ADVgen	DEGRE=-	sovant
a	a3	PRE	MORPH=empty	a
boivre	boivre	VERinf	MORPH=empty	boivre
.	.	PONfrt	MORPH=empty	.
De	de	PRE	MORPH=empty	De
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
hanche	hanche	NOMcom	NOMB.=s|GENRE=f|CAS=r	hanche
de	de	PRE	MORPH=empty	de
cerf	cerf	NOMcom	NOMB.=s|GENRE=m|CAS=r	cerf
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
poivre	poivre	NOMcom	NOMB.=s|GENRE=m|CAS=r	poivre
devant	devant	PRE	MORPH=empty	devant
ax	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ax
uns	un	DETndf	NOMB.=p|GENRE=m|CAS=n	uns
vaslez	vaslet	NOMcom	NOMB.=p|GENRE=m|CAS=r	vaslez
trancha	trenchier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	trancha
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
de	de	PRE	MORPH=empty	de
devant	devant	PRE	MORPH=empty	devant
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
treite	traire	VERppe	PERS.=3|NOMB.=s|GENRE=f|CAS=r	treite
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
atot	atot	PRE	GENRE=m|CAS=r	atot
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
tailleor	taillëoir	NOMcom	NOMB.=s|GENRE=m|CAS=r	tailleor
d'	de	PRE	MORPH=empty	d
argent	argent	NOMcom	NOMB.=s|GENRE=m|CAS=r	argent
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
morsiax	morsel	NOMcom	NOMB.=p|GENRE=m|CAS=r	morsiax
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i	lor
met	metre2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	met
devant	devant	ADVgen	MORPH=empty	devant
sor	sor2	PRE	MORPH=empty	sor
.	.	PONfrt	MORPH=empty	.
i	i2	PROadv	MORPH=empty	i
.	.	PONfrt	MORPH=empty	.
gastel	gastel	NOMcom	NOMB.=s|GENRE=m|CAS=r	gastel
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
antiers	entier	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	antiers
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
graax	gräal	NOMcom	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	graax
andemantiers	endementieres	ADVgen	GENRE=m|CAS=n	andemantiers
par	par	PRE	MORPH=empty	par
devant	devant	PRE	MORPH=empty	devant
ax	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ax
retrespassa	retrespasser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	retrespassa
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
vaslez	vaslet	NOMcom	NOMB.=s|GENRE=m|CAS=n	vaslez
ne	ne1	ADVneg	MORPH=empty	ne
demanda	demander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	demanda
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	del
graal	gräal	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	graal
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=r	cui
l'	le	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=n	l
an	on	PROind	NOMB.=s|CAS=n	an
an	en2	PROadv	MORPH=empty	an
servoit	servir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	servoit
.	.	PONfrt	MORPH=empty	.
Por	por2	PRE	MORPH=empty	Por
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
prodome	pro	NOMcom	NOMB.=s|GENRE=m|CAS=r	prodome
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
dotoit	doter2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	dotoit
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
dolcemant	doucement	ADVgen	DEGRE=-	dolcemant
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
chastia	chastiier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	chastia
de	de	PRE	MORPH=empty	de
trop	trop	ADVgen	DEGRE=-	trop
parler	parler	VERinf	MORPH=empty	parler
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
i	i2	PROadv	MORPH=empty	i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
toz	tot	DETind	NOMB.=p|GENRE=m|CAS=r	toz
jorz	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r	jorz
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
an	en2	PROadv	MORPH=empty	an
sovient	sovenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	sovient
.	.	PONfrt	MORPH=empty	.
Mes	mais1	CONcoo	MORPH=empty	Mes
plus	plus	ADVgen	DEGRE=c	plus
se	soi1	PROper	PERS.=3|NOMB.=s|CAS=r	se
test	taire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	test
qu'	que4	CONsub	MORPH=empty	qu
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ne	ne1	ADVneg	MORPH=empty	ne
covient	covenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	covient
.	.	PONfrt	MORPH=empty	.
A	a3	PRE	MORPH=empty	A
chascun	chascun	PROind	NOMB.=s|GENRE=m|CAS=r	chascun
mes	mes4	NOMcom	NOMB.=s|CAS=r	mes
don	dont	PROrel	NOMB.=s|GENRE=m|CAS=r	don
l'	il	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
an	on	PROind	MORPH=empty	an
servoit	servir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	servoit
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
graal	gräal	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	graal
trespasser	trespasser	VERinf	MORPH=empty	trespasser
veoit	vëoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	veoit
par	par	PRE	MORPH=empty	par
devant	devant	PRE	MORPH=empty	devant
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
tot	tot	ADVgen	DEGRE=-	tot
descovert	descovrir	VERppe	NOMB.=s|GENRE=m|CAS=r	descovert
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
si	si	ADVgen	DEGRE=-	si
ne	ne1	ADVneg	MORPH=empty	ne
set	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	set
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=r	cui
l'	le	DETdef	PERS.=3|NOMB.=s|GENRE=n|CAS=n	l
an	on	PROind	NOMB.=s|CAS=n	an
an	en2	PROadv	MORPH=empty	an
sert	servir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	sert
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
si	si	ADVgen	DEGRE=-	si
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
voldroit	voloir	VERcjg	MODE=con|PERS.=3|NOMB.=s	voldroit
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
savoir	savoir	VERinf	MORPH=empty	savoir
,	,	PONfbl	MORPH=empty	,
mes	mais1	CONcoo	MORPH=empty	mes
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
demandera	demander	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	demandera
voir	voir	ADVgen	DEGRE=-	voir
,	,	PONfbl	MORPH=empty	,
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dit
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
,	,	PONfbl	MORPH=empty	,
ainz	ainz	ADVgen	DEGRE=-	ainz
que	que4	CONsub	MORPH=empty	que
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
an	en2	PROadv	MORPH=empty	an
tort	torner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m	tort
,	,	PONfbl	MORPH=empty	,
a	a3	PRE	MORPH=empty	a
un	un	PROind	NOMB.=s|GENRE=m|CAS=r	un
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	des
vaslez	vaslet	NOMcom	NOMB.=p|GENRE=m|CAS=r	vaslez
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
cort	cort1	NOMcom	NOMB.=s|GENRE=f|CAS=r	cort
;	;	PONfbl	MORPH=empty	;
mes	mais1	CONcoo	MORPH=empty	mes
jusqu'	jusque	PRE	MORPH=empty	jusqu
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
matin	matin2	NOMcom	NOMB.=s|GENRE=m|CAS=r	matin
atandra	atendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	atandra
,	,	PONfbl	MORPH=empty	,
que	que4	CONsub	MORPH=empty	que
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
seignor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r	seignor
congié	congié	NOMcom	NOMB.=s|GENRE=m|CAS=r	congié
prandra	prendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	prandra
et	et	CONcoo	MORPH=empty	et
a	a3	PRE	TEMPS=pst|PERS.=3	a
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r	tote
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
autre	autre	ADJind	NOMB.=s|GENRE=f|CAS=r	autre
mesniee	maisniee	NOMcom	NOMB.=s|GENRE=f|CAS=r	mesniee
.	.	PONfrt	MORPH=empty	.
Ensi	ainsi	ADVgen	DEGRE=-	Ensi
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=n	chose
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
respitiee	respitier	VERppe	NOMB.=s|GENRE=f|CAS=n	respitiee
,	,	PONfbl	MORPH=empty	,
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
antant	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	antant
a	a3	PRE	MORPH=empty	a
boivre	boivre	VERinf	MORPH=empty	boivre
et	et	CONcoo	MORPH=empty	et
a	a3	PRE	MORPH=empty	a
mangier	mangier	VERinf	MORPH=empty	mangier
.	.	PONfrt	MORPH=empty	.
L'	le	DETdef	NOMB.=s|GENRE=n|CAS=n	L
an	on	PROind	NOMB.=s|GENRE=n|CAS=n	an
n'	ne1	ADVneg	MORPH=empty	n
aporte	aporter	VERcjg	MODE=imp|TEMPS=pst|PERS.=3|NOMB.=s	aporte
mie	mie	ADVneg	MORPH=empty	mie
a	a3	PRE	MORPH=empty	a
dongier	dangier	NOMcom	NOMB.=s|CAS=r	dongier
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
mes	mes4	NOMcom	NOMB.=p|GENRE=m|CAS=r	mes
et	et	CONcoo	MORPH=empty	et
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
vin	vin	NOMcom	NOMB.=s|GENRE=m|CAS=r	vin
a	a3	PRE	MORPH=empty	a
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
table	table	NOMcom	NOMB.=s|GENRE=f|CAS=r	table
,	,	PONfbl	MORPH=empty	,
einz	ainz	ADVgen	DEGRE=-	einz
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
pleisant	plaire	VERppa	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	pleisant
et	et	CONcoo	MORPH=empty	et
delitable	delitable	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	delitable
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
mangiers	mangier	NOMcom	NOMB.=s|GENRE=m|CAS=n	mangiers
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
et	et	CONcoo	MORPH=empty	et
biax	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	biax
et	et	CONcoo	MORPH=empty	et
buens	bon	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	buens
.	.	PONfrt	MORPH=empty	.
De	de	PRE	MORPH=empty	De
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r	tel
mangier	mangier	VERinf	NOMB.=s|GENRE=m|CAS=r	mangier
que	que2	CONsub	NOMB.=s|GENRE=m	que
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n	rois
et	et	CONcoo	MORPH=empty	et
cuens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n	cuens
et	et	CONcoo	MORPH=empty	et
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n	empereres
doie	devoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	doie
avoir	avoir	VERinf	MORPH=empty	avoir
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
prodon	pro	NOMcom	NOMB.=s|GENRE=m|CAS=n	prodon
serviz	servir	VERppe	NOMB.=s|GENRE=m|CAS=n	serviz
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n	le
soir	soir	NOMcom	NOMB.=s|GENRE=m|CAS=n	soir
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
vaslez	vaslet	NOMcom	NOMB.=p|GENRE=m|CAS=n	vaslez
ansanble	ensemble	PRE	MORPH=empty	ansanble
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	lui
.	.	PONfrt	MORPH=empty	.
Aprés	après	PRE	MORPH=empty	Aprés
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
mangier	mangier	VERinf	NOMB.=s|GENRE=m|CAS=r	mangier
amedui	ambedos	PROcar	NOMB.=p|GENRE=m|CAS=r	amedui
parlerent	parler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	parlerent
ansanble	ensemble	ADVgen	DEGRE=-	ansanble
et	et	CONcoo	MORPH=empty	et
vellierent	veillier2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	vellierent
;	;	PONfbl	MORPH=empty	;
et	et	CONcoo	MORPH=empty	et
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
vaslet	vaslet	NOMcom	NOMB.=p|GENRE=m|CAS=n	vaslet
aparellierent	apareillier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	aparellierent
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
liz	lit1	NOMcom	NOMB.=p|GENRE=m|CAS=r	liz
et	et	CONcoo	MORPH=empty	et
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
fruit	fruit	NOMcom	NOMB.=s|GENRE=m|CAS=r	fruit
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
colchier	couchier	VERinf	NOMB.=s|GENRE=m|CAS=r	colchier
,	,	PONfbl	MORPH=empty	,
que	que4	CONsub	GENRE=m|CAS=r	que
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
en	en2	PROadv	MORPH=empty	en
i	i2	PROadv	MORPH=empty	i
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
de	de	PRE	MORPH=empty	de
mout	mout	ADVgen	DEGRE=-	mout
chier	chier	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p	chier
,	,	PONfbl	MORPH=empty	,
dates	date2	NOMcom	NOMB.=p|GENRE=f|CAS=r	dates
,	,	PONfbl	MORPH=empty	,
figues	figure	NOMcom	NOMB.=p|GENRE=f|CAS=r	figues
et	et	CONcoo	MORPH=empty	et
noiz	noif	NOMcom	NOMB.=p|GENRE=f|CAS=r	noiz
mugaces	muscade	NOMcom	NOMB.=p|GENRE=f|CAS=r	mugaces
et	et	CONcoo	MORPH=empty	et
poires	poire	NOMcom	NOMB.=p|GENRE=f|CAS=r	poires
et	et	CONcoo	MORPH=empty	et
pomes	pome	NOMcom	NOMB.=p|GENRE=f|CAS=r	pomes
grenaces	grenade	NOMcom	NOMB.=p|GENRE=f|CAS=r|DEGRE=p	grenaces
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
leituaire	leitüaire	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	leituaire
an	en1	PRE	MORPH=empty	an
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
fin	fin1	NOMcom	NOMB.=s|GENRE=f|CAS=r	fin
et	et	CONcoo	MORPH=empty	et
gingenbre	gingembre	NOMcom	NOMB.=s|GENRE=m|CAS=r	gingenbre
alixandrin	alexandrin	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	alixandrin
.	.	PONfrt	MORPH=empty	.
Aprés	après	PRE	MORPH=empty	Aprés
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
burent	boivre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	burent
d'	de	PRE	MORPH=empty	d
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
boen	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	boen
boivre	boivre	VERinf	NOMB.=s	boivre
,	,	PONfbl	MORPH=empty	,
pimant	piment	NOMcom	NOMB.=s|CAS=r	pimant
,	,	PONfbl	MORPH=empty	,
ou	où	PROrel	MORPH=empty	ou
n'	ne1	ADVneg	MORPH=empty	n
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
ne	ne2	CONcoo	MORPH=empty	ne
miel	miel	NOMcom	NOMB.=s|GENRE=m|CAS=r	miel
ne	ne2	CONcoo	MORPH=empty	ne
poivre	poivre	NOMcom	NOMB.=s|GENRE=m|CAS=r	poivre
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	bon
moré	moré1	VERppe	NOMB.=s|GENRE=m|CAS=r	moré
et	et	CONcoo	MORPH=empty	et
cler	cler	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	cler
sirop	sirop	NOMcom	NOMB.=s|GENRE=m|CAS=r	sirop
.	.	PONfrt	MORPH=empty	.
De	de	PRE	MORPH=empty	De
tot	tot	DETind	NOMB.=s|GENRE=n|CAS=r	tot
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
mervoille	merveillier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	mervoille
trop	trop	ADVgen	DEGRE=-	trop
li	le	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=n	li
vaslez	vaslet	NOMcom	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vaslez
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
ne	ne1	ADVneg	MORPH=empty	ne
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
apris	aprendre	VERppe	NOMB.=s|GENRE=m|CAS=r	apris
;	;	PONfbl	MORPH=empty	;
et	et	CONcoo	MORPH=empty	et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
prodom	pro	NOMcom	NOMB.=s|GENRE=m|CAS=n	prodom
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	dist
:	:	PONfbl	MORPH=empty	:
